indice,num_patrones_cargar,rango_fecha,numero_puntos,tamano_ventana,divisiones,numero_ventanas_exploradas,total_aceptados_findCommon,numero_encontrados_total,porcentaje_aceptacion_findCommon,porcentaje_aceptacion_tendency,tiempo
113,15,ai 1 años y 5 meses,354,340,"[1, 2, 3, 4]",60,35,4,58.3,11.4,11.11
104,15,ai 1 años y 5 meses,354,240,"[1, 2, 3]",113,74,3,65.5,4.1,18.75
4,15,ac 1 meses y 4 días,22,10,[1],120,120,2,100.0,1.7,12.67
5,15,ac 1 meses y 4 días,22,10,"[1, 2]",122,122,2,100.0,1.6,13.5
6,15,ac 1 meses y 4 días,22,20,[1],60,60,1,100.0,1.7,7.15
7,15,ac 1 meses y 4 días,22,20,"[1, 2]",60,60,1,100.0,1.7,7.24
3,15,ac 1 meses y 4 días,22,5,[1],240,240,0,100.0,0.0,29.33
285,15,an 10 años y 2 días,2516,200,"[1, 2, 3, 4]",1487,963,140,64.8,14.5,346.38
287,15,an 10 años y 2 días,2516,200,"[1, 2, 3, 4, 5, 6]",1564,1022,137,65.3,13.4,428.82
286,15,an 10 años y 2 días,2516,200,"[1, 2, 3, 4, 5]",1524,974,129,63.9,13.2,383.03
290,15,an 10 años y 2 días,2516,220,"[1, 2, 3, 4, 5, 6]",1506,916,125,60.8,13.6,387.7
289,15,an 10 años y 2 días,2516,220,"[1, 2, 3, 4, 5]",1484,884,121,59.6,13.7,358.04
293,15,an 10 años y 2 días,2516,240,"[1, 2, 3, 4, 5, 6]",1453,816,113,56.2,13.8,373.46
299,15,an 10 años y 2 días,2516,280,"[1, 2, 3, 4, 5, 6]",1442,688,110,47.7,16.0,383.99
288,15,an 10 años y 2 días,2516,220,"[1, 2, 3, 4]",1442,840,103,58.3,12.3,325.58
295,15,an 10 años y 2 días,2516,260,"[1, 2, 3, 4, 5]",1422,723,102,50.8,14.1,348.94
292,15,an 10 años y 2 días,2516,240,"[1, 2, 3, 4, 5]",1428,788,98,55.2,12.4,344.03
298,15,an 10 años y 2 días,2516,280,"[1, 2, 3, 4, 5]",1399,640,95,45.7,14.8,336.99
291,15,an 10 años y 2 días,2516,240,"[1, 2, 3, 4]",1389,761,93,54.8,12.2,316.32
296,15,an 10 años y 2 días,2516,260,"[1, 2, 3, 4, 5, 6]",1434,752,92,52.4,12.2,372.14
294,15,an 10 años y 2 días,2516,260,"[1, 2, 3, 4]",1394,700,88,50.2,12.6,324.48
305,15,an 10 años y 2 días,2516,340,"[1, 2, 3, 4, 5, 6]",1510,529,83,35.0,15.7,411.34
297,15,an 10 años y 2 días,2516,280,"[1, 2, 3, 4]",1362,630,80,46.3,12.7,12407.68
301,15,an 10 años y 2 días,2516,300,"[1, 2, 3, 4, 5]",1393,607,79,43.6,13.0,373.98
302,15,an 10 años y 2 días,2516,300,"[1, 2, 3, 4, 5, 6]",1431,614,79,42.9,12.9,407.42
300,15,an 10 años y 2 días,2516,300,"[1, 2, 3, 4]",1363,575,77,42.2,13.4,328.15
304,15,an 10 años y 2 días,2516,340,"[1, 2, 3, 4, 5]",1470,494,76,33.6,15.4,381.27
303,15,an 10 años y 2 días,2516,340,"[1, 2, 3, 4]",1467,470,64,32.0,13.6,356.66
307,15,an 10 años y 2 días,2516,380,"[1, 2, 3, 4, 5]",1714,408,59,23.8,14.5,426.69
306,15,an 10 años y 2 días,2516,380,"[1, 2, 3, 4]",1741,396,54,22.7,13.6,417.22
308,15,an 10 años y 2 días,2516,380,"[1, 2, 3, 4, 5, 6]",1719,409,52,23.8,12.7,453.04
309,15,an 10 años y 2 días,2516,400,"[1, 2, 3, 4]",1818,346,49,19.0,14.2,457.6
311,15,an 10 años y 2 días,2516,400,"[1, 2, 3, 4, 5, 6]",1942,374,48,19.3,12.8,502.39
310,15,an 10 años y 2 días,2516,400,"[1, 2, 3, 4, 5]",1874,364,45,19.4,12.4,473.4
314,15,an 10 años y 2 días,2516,450,"[1, 2, 3, 4, 5, 6]",2333,285,42,12.2,14.7,568.04
313,15,an 10 años y 2 días,2516,450,"[1, 2, 3, 4, 5]",2333,272,38,11.7,14.0,547.66
312,15,an 10 años y 2 días,2516,450,"[1, 2, 3, 4]",2328,257,33,11.0,12.8,534.74
316,15,an 10 años y 2 días,2516,500,"[1, 2, 3, 4, 5]",2774,190,24,6.8,12.6,669.18
317,15,an 10 años y 2 días,2516,500,"[1, 2, 3, 4, 5, 6]",2697,197,24,7.3,12.2,658.96
315,15,an 10 años y 2 días,2516,500,"[1, 2, 3, 4]",2677,182,21,6.8,11.5,624.49
320,15,ao 15 años y 3 días,3774,300,"[1, 2, 3, 4, 5, 6]",2152,934,130,43.4,13.9,633.76
319,15,ao 15 años y 3 días,3774,300,"[1, 2, 3, 4, 5]",2075,911,118,43.9,13.0,576.2
322,15,ao 15 años y 3 días,3774,340,"[1, 2, 3, 4, 5]",2181,765,113,35.1,14.8,602.2
323,15,ao 15 años y 3 días,3774,340,"[1, 2, 3, 4, 5, 6]",2317,788,110,34.0,14.0,688.15
