,0
0,1.0
1,0.835
2,0.364
3,0.199
4,0.496
5,0.564
6,0.869
7,0.708
8,0.907
9,0.911
10,0.975
11,0.881
12,0.881
13,0.873
14,0.708
15,0.576
16,0.0
17,0.258
18,0.314
19,0.428
20,0.47
21,0.767
22,0.958
23,0.661
