,0
0,0.742
1,0.737
2,0.712
3,0.0
4,0.576
5,0.172
6,0.833
7,0.813
8,0.985
9,0.939
10,0.874
11,0.424
12,0.318
13,0.359
14,0.121
15,0.338
16,0.515
17,0.929
18,1.0
