,0
0,1.0
1,0.821
2,0.614
3,0.5
4,0.321
5,0.252
6,0.303
7,0.079
8,0.231
9,0.293
10,0.414
11,0.321
12,0.341
13,0.255
14,0.028
15,0.0
16,0.093
17,0.252
18,0.334
19,0.517
