,0
0,0.071
1,0.321
2,0.857
3,1.0
4,0.784
5,0.458
6,0.639
7,0.898
8,0.67
9,0.532
10,0.252
11,0.57
12,0.09
13,0.0
14,0.475
15,0.613
16,0.553
17,0.767
18,0.781
19,0.368
20,0.337
21,0.974
