,0
0,0.909
1,0.929
2,1.0
3,0.89
4,0.618
5,0.528
6,0.655
7,0.562
8,0.678
9,0.588
10,0.306
11,0.362
12,0.351
13,0.418
14,0.433
15,0.0
16,0.081
17,0.12
18,0.233
19,0.239
20,0.365
21,0.412
22,0.473
23,0.406
24,0.419
25,0.356
26,0.298
27,0.483
28,0.524
29,0.57
30,0.777
31,0.838
32,0.803
33,0.842
34,0.801
35,0.78
36,0.801
37,0.538
38,0.544
39,0.524
40,0.594
41,0.565
