,0
0,0.597
1,0.539
2,0.424
3,0.346
4,0.524
5,0.56
6,0.332
7,0.372
8,0.408
9,0.579
10,0.304
11,0.165
12,0.0
13,0.045
14,0.458
15,0.563
16,0.348
17,0.267
18,0.505
19,0.565
20,0.665
21,0.589
22,1.0
