,0
0,0.795
1,0.64
2,0.536
3,1.0
4,0.876
5,0.507
6,0.879
7,0.718
8,0.562
9,0.058
10,0.0
11,0.429
12,0.326
13,0.478
14,0.651
15,0.79
16,0.744
17,0.7
18,0.51
19,0.888
20,0.876
21,0.729
