,0
0,1.0
1,0.94
2,0.855
3,0.651
4,0.542
5,0.506
6,0.277
7,0.337
8,0.542
9,0.373
10,0.482
11,0.566
12,0.578
13,0.518
14,0.313
15,0.0
16,0.036
17,0.229
18,0.639
19,0.59
20,0.434
21,0.458
22,0.241
23,0.578
24,0.711
25,0.867
26,0.771
27,0.892
