,0
0,0.427
1,0.475
2,0.425
3,0.314
4,0.241
5,0.108
6,0.006
7,0.0
8,0.035
9,0.145
10,0.182
11,0.216
12,0.176
13,0.115
14,0.116
15,0.112
16,0.134
17,0.17
18,0.277
19,0.324
20,0.383
21,0.354
22,0.409
23,0.422
24,0.454
25,0.471
26,0.511
27,0.669
28,0.771
29,0.85
30,0.843
31,0.887
32,0.9
33,0.941
34,0.94
35,0.987
36,0.968
37,1.0
38,0.979
39,0.931
