,0
0,0.464
1,0.213
2,0.089
3,0.0
4,0.128
5,0.136
6,0.111
7,0.109
8,0.088
9,0.13
10,0.111
11,0.072
12,0.068
13,0.179
14,0.366
15,0.6
16,0.723
17,0.928
18,1.0
19,0.54
