,0
0,0.0
1,0.12
2,0.166
3,0.366
4,0.566
5,0.726
6,0.697
7,0.646
8,0.474
9,0.4
10,0.194
11,0.2
12,0.177
13,0.291
14,0.394
15,0.623
16,0.88
17,1.0
18,0.943
19,0.469
