indice,tipo_patron,numero_encontrados,distancia_promedio,distancia_promedio_findCommon,num_aceptados_findCommon_patron,tamaño_medio,porcentaje_aceptacion_tendency
5,descending_triangle,0,0.0,10.12,21,0.0,0.0
6,double_top,0,0.0,6.67,10,0.0,0.0
6,double_bottom,0,0.0,4.64,10,0.0,0.0
6,head_and_shoulders,0,0.0,15.71,10,0.0,0.0
6,inv_head_and_shoulders,0,0.0,8.48,10,0.0,0.0
6,ascending_triangle,0,0.0,18.06,10,0.0,0.0
6,descending_triangle,1,5.85,7.75,10,22.0,100.0
7,double_top,0,0.0,6.67,10,0.0,0.0
7,double_bottom,0,0.0,4.64,10,0.0,0.0
7,head_and_shoulders,0,0.0,15.71,10,0.0,0.0
7,inv_head_and_shoulders,0,0.0,8.48,10,0.0,0.0
7,ascending_triangle,1,12.43,18.06,10,12.0,50.0
7,descending_triangle,1,5.85,7.75,10,22.0,50.0
8,double_top,0,0.0,6.6,80,0.0,0.0
8,double_bottom,0,0.0,4.91,80,0.0,0.0
8,head_and_shoulders,0,0.0,24.58,80,0.0,0.0
8,inv_head_and_shoulders,0,0.0,10.27,80,0.0,0.0
8,ascending_triangle,0,0.0,20.53,75,0.0,0.0
8,descending_triangle,0,0.0,13.22,80,0.0,0.0
9,double_top,0,0.0,5.63,40,0.0,0.0
9,double_bottom,0,0.0,4.76,40,0.0,0.0
9,head_and_shoulders,0,0.0,17.41,40,0.0,0.0
9,inv_head_and_shoulders,0,0.0,9.04,40,0.0,0.0
9,ascending_triangle,3,13.59,16.29,40,20.0,100.0
9,descending_triangle,0,0.0,11.27,40,0.0,0.0
10,double_top,0,0.0,5.77,44,0.0,0.0
10,double_bottom,0,0.0,4.78,42,0.0,0.0
10,head_and_shoulders,0,0.0,17.46,41,0.0,0.0
10,inv_head_and_shoulders,0,0.0,9.1,41,0.0,0.0
10,ascending_triangle,3,13.59,16.96,41,20.0,100.0
10,descending_triangle,0,0.0,11.3,44,0.0,0.0
11,double_top,0,0.0,5.83,20,0.0,0.0
11,double_bottom,0,0.0,5.38,20,0.0,0.0
11,head_and_shoulders,0,0.0,15.95,20,0.0,0.0
11,inv_head_and_shoulders,0,0.0,8.53,20,0.0,0.0
11,ascending_triangle,1,13.87,14.81,20,21.0,33.3
11,descending_triangle,2,5.68,10.88,20,30.5,66.7
12,double_top,0,0.0,5.94,20,0.0,0.0
12,double_bottom,0,0.0,5.44,21,0.0,0.0
12,head_and_shoulders,0,0.0,16.31,20,0.0,0.0
12,inv_head_and_shoulders,0,0.0,8.71,21,0.0,0.0
12,ascending_triangle,2,13.15,15.48,20,20.5,66.7
12,descending_triangle,1,5.85,10.81,21,40.0,33.3
13,double_top,0,0.0,6.76,10,0.0,0.0
13,double_bottom,2,6.07,6.66,10,42.0,66.7
13,head_and_shoulders,0,0.0,16.71,10,0.0,0.0
13,inv_head_and_shoulders,0,0.0,8.09,10,0.0,0.0
13,ascending_triangle,1,10.75,13.02,10,41.0,33.3
13,descending_triangle,0,0.0,13.41,10,0.0,0.0
14,double_top,0,0.0,6.76,10,0.0,0.0
14,double_bottom,0,0.0,6.66,10,0.0,0.0
14,head_and_shoulders,0,0.0,16.71,10,0.0,0.0
14,inv_head_and_shoulders,0,0.0,8.09,10,0.0,0.0
14,ascending_triangle,1,10.75,13.02,10,41.0,33.3
14,descending_triangle,2,8.95,13.41,10,30.5,66.7
15,double_top,0,0.0,6.59,210,0.0,0.0
15,double_bottom,0,0.0,4.79,210,0.0,0.0
15,head_and_shoulders,0,0.0,23.33,205,0.0,0.0
15,inv_head_and_shoulders,0,0.0,10.24,210,0.0,0.0
15,ascending_triangle,0,0.0,21.1,200,0.0,0.0
15,descending_triangle,0,0.0,12.85,210,0.0,0.0
16,double_top,0,0.0,6.45,100,0.0,0.0
16,double_bottom,0,0.0,4.81,100,0.0,0.0
16,head_and_shoulders,0,0.0,20.08,100,0.0,0.0
16,inv_head_and_shoulders,0,0.0,9.45,100,0.0,0.0
16,ascending_triangle,0,0.0,19.13,100,0.0,0.0
16,descending_triangle,0,0.0,11.39,100,0.0,0.0
17,double_top,0,0.0,6.44,112,0.0,0.0
17,double_bottom,0,0.0,4.9,122,0.0,0.0
17,head_and_shoulders,0,0.0,20.2,108,0.0,0.0
17,inv_head_and_shoulders,0,0.0,9.71,120,0.0,0.0
17,ascending_triangle,0,0.0,19.05,107,0.0,0.0
17,descending_triangle,0,0.0,12.47,118,0.0,0.0
18,double_top,1,4.26,6.67,50,18.0,14.3
18,double_bottom,3,4.22,5.37,50,28.67,42.9
18,head_and_shoulders,1,11.75,17.99,50,36.0,14.3
18,inv_head_and_shoulders,0,0.0,9.09,50,0.0,0.0
18,ascending_triangle,1,13.31,16.9,50,26.0,14.3
18,descending_triangle,1,6.59,11.28,50,40.0,14.3
19,double_top,1,4.26,7.48,56,18.0,20.0
19,double_bottom,1,3.69,5.43,58,22.0,20.0
19,head_and_shoulders,0,0.0,18.07,55,0.0,0.0
19,inv_head_and_shoulders,1,6.14,10.17,57,32.0,20.0
19,ascending_triangle,1,12.81,19.17,51,40.0,20.0
19,descending_triangle,1,6.59,12.23,59,40.0,20.0
20,double_top,5,7.08,7.62,20,44.8,62.5
20,double_bottom,1,5.92,6.95,20,48.0,12.5
20,head_and_shoulders,1,24.12,14.89,20,56.0,12.5
20,inv_head_and_shoulders,0,0.0,9.62,20,0.0,0.0
20,ascending_triangle,1,10.78,14.19,20,66.0,12.5
20,descending_triangle,0,0.0,13.68,20,0.0,0.0
21,double_top,1,9.26,8.66,29,18.0,14.3
21,double_bottom,3,10.11,6.95,25,28.67,42.9
21,head_and_shoulders,1,24.12,15.67,24,36.0,14.3
21,inv_head_and_shoulders,1,7.69,10.27,24,42.0,14.3
21,ascending_triangle,0,0.0,18.65,25,0.0,0.0
21,descending_triangle,1,6.63,13.51,23,40.0,14.3
22,double_top,0,0.0,8.32,31,0.0,0.0
22,double_bottom,0,0.0,7.15,27,0.0,0.0
22,head_and_shoulders,1,24.12,14.66,23,36.0,50.0
22,inv_head_and_shoulders,0,0.0,9.83,25,0.0,0.0
22,ascending_triangle,0,0.0,18.86,25,0.0,0.0
22,descending_triangle,1,12.82,13.13,23,40.0,50.0
23,double_top,4,9.41,9.56,10,44.5,66.7
23,double_bottom,1,10.9,10.4,10,48.0,16.7
23,head_and_shoulders,0,0.0,19.17,10,0.0,0.0
23,inv_head_and_shoulders,0,0.0,11.69,10,0.0,0.0
23,ascending_triangle,1,11.14,22.67,10,66.0,16.7
23,descending_triangle,0,0.0,14.44,10,0.0,0.0
24,double_top,3,10.12,9.56,10,38.0,37.5
24,double_bottom,3,13.24,10.4,10,41.0,37.5
24,head_and_shoulders,0,0.0,19.17,10,0.0,0.0
24,inv_head_and_shoulders,1,14.21,11.69,10,36.0,12.5
24,ascending_triangle,1,11.14,22.67,10,66.0,12.5
24,descending_triangle,0,0.0,14.44,10,0.0,0.0
25,double_top,3,12.07,12.33,10,50.33,37.5
25,double_bottom,2,14.72,11.79,10,48.0,25.0
25,head_and_shoulders,1,23.63,19.62,10,61.0,12.5
25,inv_head_and_shoulders,0,0.0,14.42,10,0.0,0.0
25,ascending_triangle,2,15.7,27.48,10,90.0,25.0
25,descending_triangle,0,0.0,12.41,9,0.0,0.0
26,double_top,1,15.48,12.33,10,46.0,14.3
26,double_bottom,2,16.13,11.79,10,35.0,28.6
26,head_and_shoulders,1,23.63,19.62,10,61.0,14.3
26,inv_head_and_shoulders,1,16.44,14.42,10,32.0,14.3
26,ascending_triangle,2,15.7,27.48,10,90.0,28.6
26,descending_triangle,0,0.0,12.41,9,0.0,0.0
27,double_top,2,13.83,13.18,10,44.5,33.3
27,double_bottom,0,0.0,12.07,10,0.0,0.0
27,head_and_shoulders,0,0.0,20.5,10,0.0,0.0
27,inv_head_and_shoulders,0,0.0,14.92,10,0.0,0.0
27,ascending_triangle,2,16.45,9.38,9,66.0,33.3
27,descending_triangle,2,17.24,13.85,9,40.0,33.3
28,double_top,0,0.0,6.27,140,0.0,0.0
28,double_bottom,0,0.0,4.95,140,0.0,0.0
28,head_and_shoulders,0,0.0,19.59,140,0.0,0.0
28,inv_head_and_shoulders,0,0.0,9.61,140,0.0,0.0
28,ascending_triangle,3,13.15,18.21,140,20.0,75.0
28,descending_triangle,1,7.91,11.75,140,20.0,25.0
29,double_top,0,0.0,6.24,160,0.0,0.0
29,double_bottom,0,0.0,5.02,166,0.0,0.0
29,head_and_shoulders,0,0.0,19.74,153,0.0,0.0
29,inv_head_and_shoulders,0,0.0,9.75,165,0.0,0.0
29,ascending_triangle,2,13.46,18.17,153,20.0,66.7
29,descending_triangle,1,7.91,12.74,163,20.0,33.3
30,double_top,2,4.29,6.36,70,23.5,22.2
30,double_bottom,3,4.22,5.76,70,28.67,33.3
30,head_and_shoulders,1,11.75,17.36,70,36.0,11.1
30,inv_head_and_shoulders,0,0.0,9.64,70,0.0,0.0
30,ascending_triangle,1,13.31,15.81,70,40.0,11.1
30,descending_triangle,2,6.39,12.7,70,40.0,22.2
31,double_top,2,4.51,6.94,77,23.0,22.2
31,double_bottom,2,3.83,5.85,82,29.0,22.2
31,head_and_shoulders,0,0.0,17.45,75,0.0,0.0
31,inv_head_and_shoulders,2,6.45,9.74,78,34.0,22.2
31,ascending_triangle,2,13.62,17.59,71,30.0,22.2
31,descending_triangle,1,6.59,13.54,82,40.0,11.1
32,double_top,5,7.08,7.19,30,44.8,41.7
32,double_bottom,2,5.94,6.92,30,35.0,16.7
32,head_and_shoulders,2,20.25,15.19,30,56.5,16.7
32,inv_head_and_shoulders,0,0.0,9.16,30,0.0,0.0
32,ascending_triangle,3,11.3,13.14,30,72.67,25.0
32,descending_triangle,0,0.0,14.83,30,0.0,0.0
33,double_top,2,7.98,8.26,40,23.5,20.0
33,double_bottom,3,10.11,7.54,37,28.67,30.0
33,head_and_shoulders,2,20.25,16.06,35,46.5,20.0
33,inv_head_and_shoulders,1,7.69,10.98,36,42.0,10.0
33,ascending_triangle,0,0.0,17.04,36,0.0,0.0
33,descending_triangle,2,15.07,15.47,36,40.0,20.0
34,double_top,1,7.07,8.15,44,31.0,16.7
34,double_bottom,1,7.15,7.43,40,29.0,16.7
34,head_and_shoulders,2,20.25,15.59,39,46.5,33.3
34,inv_head_and_shoulders,1,11.1,10.78,39,34.0,16.7
34,ascending_triangle,0,0.0,18.63,37,0.0,0.0
34,descending_triangle,1,12.82,15.41,39,40.0,16.7
35,double_top,4,9.41,9.65,15,44.5,57.1
35,double_bottom,1,10.9,10.4,13,48.0,14.3
35,head_and_shoulders,1,21.6,19.1,14,57.0,14.3
35,inv_head_and_shoulders,0,0.0,11.69,10,0.0,0.0
35,ascending_triangle,1,11.14,22.27,13,80.0,14.3
35,descending_triangle,0,0.0,17.48,15,0.0,0.0
36,double_top,3,10.12,10.36,14,38.0,30.0
36,double_bottom,4,13.81,10.95,17,41.25,40.0
36,head_and_shoulders,0,0.0,19.1,14,0.0,0.0
36,inv_head_and_shoulders,2,16.61,11.69,14,39.0,20.0
36,ascending_triangle,1,11.14,22.18,12,80.0,10.0
36,descending_triangle,0,0.0,17.23,19,0.0,0.0
37,double_top,4,11.79,11.46,15,50.75,44.4
37,double_bottom,2,14.72,12.38,14,48.0,22.2
37,head_and_shoulders,1,23.63,19.44,14,61.0,11.1
37,inv_head_and_shoulders,0,0.0,14.85,12,0.0,0.0
37,ascending_triangle,2,15.7,27.08,15,90.0,22.2
37,descending_triangle,0,0.0,18.25,15,0.0,0.0
38,double_top,1,15.48,11.87,15,46.0,11.1
38,double_bottom,2,16.13,11.79,10,35.0,22.2
38,head_and_shoulders,1,23.63,19.44,14,61.0,11.1
38,inv_head_and_shoulders,1,16.44,14.5,11,32.0,11.1
38,ascending_triangle,4,15.24,21.65,15,78.5,44.4
38,descending_triangle,0,0.0,17.62,12,0.0,0.0
39,double_top,3,13.05,12.52,14,40.0,33.3
39,double_bottom,0,0.0,12.08,12,0.0,0.0
39,head_and_shoulders,1,23.75,19.51,13,54.0,11.1
39,inv_head_and_shoulders,0,0.0,14.83,12,0.0,0.0
39,ascending_triangle,3,17.83,19.14,12,68.67,33.3
39,descending_triangle,2,17.24,17.04,11,66.0,22.2
40,double_top,3,12.9,13.84,10,46.67,42.9
40,double_bottom,1,17.51,13.87,10,48.0,14.3
40,head_and_shoulders,0,0.0,23.25,10,0.0,0.0
40,inv_head_and_shoulders,0,0.0,14.75,10,0.0,0.0
40,ascending_triangle,2,24.12,26.79,10,74.5,28.6
40,descending_triangle,1,11.25,17.47,9,120.0,14.3
41,double_top,1,14.51,14.58,10,72.0,16.7
41,double_bottom,2,17.01,17.12,10,47.0,33.3
41,head_and_shoulders,2,28.34,27.81,10,58.0,33.3
41,inv_head_and_shoulders,1,20.06,15.07,10,80.0,16.7
41,ascending_triangle,0,0.0,19.43,10,0.0,0.0
41,descending_triangle,0,0.0,23.63,5,0.0,0.0
42,double_top,0,0.0,6.41,197,0.0,0.0
42,double_bottom,0,0.0,4.94,207,0.0,0.0
42,head_and_shoulders,0,0.0,20.27,189,0.0,0.0
42,inv_head_and_shoulders,0,0.0,9.69,203,0.0,0.0
42,ascending_triangle,3,13.57,18.77,189,20.0,60.0
42,descending_triangle,2,7.57,12.14,203,20.0,40.0
43,double_top,3,4.59,7.13,103,22.33,21.4
43,double_bottom,2,3.83,5.76,107,29.0,14.3
43,head_and_shoulders,0,0.0,18.14,97,0.0,0.0
43,inv_head_and_shoulders,2,6.45,9.62,101,34.0,14.3
43,ascending_triangle,3,13.57,18.56,96,31.33,21.4
43,descending_triangle,4,8.63,12.65,106,28.5,28.6
44,double_top,4,8.12,8.26,55,25.75,25.0
44,double_bottom,3,10.11,7.55,47,28.67,18.8
44,head_and_shoulders,3,17.11,15.01,48,43.67,18.8
44,inv_head_and_shoulders,1,7.69,11.39,46,42.0,6.2
44,ascending_triangle,1,11.25,19.05,49,64.0,6.2
44,descending_triangle,4,11.51,14.62,47,36.0,25.0
45,double_top,3,7.6,8.07,57,23.0,25.0
45,double_bottom,1,7.15,7.31,51,29.0,8.3
45,head_and_shoulders,3,17.11,14.86,53,43.67,25.0
45,inv_head_and_shoulders,1,11.1,10.65,51,34.0,8.3
45,ascending_triangle,2,18.84,19.97,48,48.0,16.7
45,descending_triangle,2,10.15,14.47,47,33.0,16.7
46,double_top,6,9.51,9.62,22,42.17,42.9
46,double_bottom,2,11.58,10.91,22,35.0,14.3
46,head_and_shoulders,2,15.63,16.85,21,67.5,14.3
46,inv_head_and_shoulders,0,0.0,13.43,20,0.0,0.0
46,ascending_triangle,4,12.69,18.52,20,82.0,28.6
46,descending_triangle,0,0.0,19.7,23,0.0,0.0
47,double_top,6,9.45,10.77,21,38.33,37.5
47,double_bottom,5,13.5,10.86,22,37.4,31.2
47,head_and_shoulders,1,9.62,16.97,21,80.0,6.2
47,inv_head_and_shoulders,2,16.61,13.41,22,39.0,12.5
47,ascending_triangle,2,14.04,18.33,20,66.0,12.5
47,descending_triangle,0,0.0,17.63,23,0.0,0.0
48,double_top,5,11.13,11.41,21,50.6,41.7
48,double_bottom,2,14.72,12.48,22,48.0,16.7
48,head_and_shoulders,2,16.08,15.31,22,64.5,16.7
48,inv_head_and_shoulders,0,0.0,15.26,20,0.0,0.0
48,ascending_triangle,3,17.98,22.37,22,90.0,25.0
48,descending_triangle,0,0.0,19.55,22,0.0,0.0
49,double_top,4,12.66,12.17,21,40.25,28.6
49,double_bottom,2,16.13,12.09,23,35.0,14.3
49,head_and_shoulders,2,16.08,15.31,22,64.5,14.3
49,inv_head_and_shoulders,1,16.44,12.91,22,32.0,7.1
49,ascending_triangle,5,16.7,20.99,24,84.0,35.7
49,descending_triangle,0,0.0,19.58,22,0.0,0.0
50,double_top,4,12.67,12.62,20,37.0,26.7
50,double_bottom,2,14.6,11.89,18,32.0,13.3
50,head_and_shoulders,1,23.75,20.27,19,54.0,6.7
50,inv_head_and_shoulders,1,18.94,14.02,18,72.0,6.7
50,ascending_triangle,4,17.03,18.55,18,74.5,26.7
50,descending_triangle,3,20.83,17.55,17,64.0,20.0
51,double_top,3,13.32,12.86,19,39.0,23.1
51,double_bottom,3,13.88,12.18,18,34.67,23.1
51,head_and_shoulders,1,8.94,17.91,23,75.0,7.7
51,inv_head_and_shoulders,1,17.22,13.71,18,37.0,7.7
51,ascending_triangle,2,16.97,18.07,19,83.0,15.4
51,descending_triangle,3,27.79,17.6,17,55.33,23.1
52,double_top,5,12.8,13.82,16,43.2,45.5
52,double_bottom,1,17.51,13.87,13,48.0,9.1
52,head_and_shoulders,1,26.8,24.18,15,57.0,9.1
52,inv_head_and_shoulders,1,20.19,14.75,12,72.0,9.1
52,ascending_triangle,2,24.12,26.35,12,80.0,18.2
52,descending_triangle,1,11.25,20.2,13,120.0,9.1
53,double_top,2,12.07,13.85,12,42.0,18.2
53,double_bottom,2,17.0,14.2,18,35.0,18.2
53,head_and_shoulders,2,20.84,21.81,15,47.5,18.2
53,inv_head_and_shoulders,2,20.15,14.74,15,52.0,18.2
53,ascending_triangle,2,23.14,26.34,14,72.0,18.2
53,descending_triangle,1,11.25,20.2,14,120.0,9.1
54,double_top,1,14.51,14.58,10,72.0,16.7
54,double_bottom,2,17.01,17.12,10,47.0,33.3
54,head_and_shoulders,2,28.34,27.81,10,58.0,33.3
54,inv_head_and_shoulders,1,20.06,15.07,10,91.0,16.7
54,ascending_triangle,0,0.0,19.43,10,0.0,0.0
54,descending_triangle,0,0.0,23.13,6,0.0,0.0
55,double_top,3,14.49,14.49,13,44.0,33.3
55,double_bottom,2,17.47,17.12,10,47.0,22.2
55,head_and_shoulders,2,31.03,27.29,12,58.0,22.2
55,inv_head_and_shoulders,1,21.95,15.07,10,41.0,11.1
55,ascending_triangle,0,0.0,19.18,11,0.0,0.0
55,descending_triangle,1,28.87,23.13,6,70.0,11.1
56,double_top,4,14.84,16.53,10,47.75,80.0
56,double_bottom,0,0.0,19.9,10,0.0,0.0
56,head_and_shoulders,1,27.73,25.63,10,78.0,20.0
56,inv_head_and_shoulders,0,0.0,17.53,10,0.0,0.0
56,ascending_triangle,0,0.0,21.9,10,0.0,0.0
56,descending_triangle,0,0.0,26.99,5,0.0,0.0
57,double_top,4,14.84,16.53,10,40.25,50.0
57,double_bottom,1,18.17,19.9,10,48.0,12.5
57,head_and_shoulders,1,27.73,25.63,10,78.0,12.5
57,inv_head_and_shoulders,0,0.0,17.53,10,0.0,0.0
57,ascending_triangle,2,21.16,21.9,10,80.0,25.0
57,descending_triangle,0,0.0,26.99,5,0.0,0.0
58,double_top,1,17.4,18.49,10,31.0,20.0
58,double_bottom,0,0.0,21.82,10,0.0,0.0
58,head_and_shoulders,1,27.88,25.06,10,68.0,20.0
58,inv_head_and_shoulders,1,22.81,19.26,10,101.0,20.0
58,ascending_triangle,1,15.24,24.05,10,64.0,20.0
58,descending_triangle,1,21.26,29.71,3,120.0,20.0
59,double_top,1,17.4,18.49,10,72.0,33.3
59,double_bottom,0,0.0,21.82,10,0.0,0.0
59,head_and_shoulders,1,27.88,25.06,10,68.0,33.3
59,inv_head_and_shoulders,0,0.0,19.26,10,0.0,0.0
59,ascending_triangle,1,15.24,24.05,10,64.0,33.3
59,descending_triangle,0,0.0,29.71,3,0.0,0.0
60,double_top,3,4.59,7.03,138,22.33,16.7
60,double_bottom,2,3.83,5.79,139,29.0,11.1
60,head_and_shoulders,0,0.0,18.89,133,0.0,0.0
60,inv_head_and_shoulders,2,6.45,9.73,135,34.0,11.1
60,ascending_triangle,5,13.55,18.08,130,33.4,27.8
60,descending_triangle,6,10.54,13.19,140,30.0,33.3
61,double_top,4,8.12,8.16,75,27.25,23.5
61,double_bottom,3,10.11,7.63,71,28.67,17.6
61,head_and_shoulders,3,17.11,17.32,68,43.67,17.6
61,inv_head_and_shoulders,2,7.15,11.55,66,47.5,11.8
61,ascending_triangle,1,11.25,17.92,66,80.0,5.9
61,descending_triangle,4,11.51,15.17,69,40.0,23.5
62,double_top,3,7.6,8.32,80,23.0,20.0
62,double_bottom,1,7.15,7.29,74,29.0,6.7
62,head_and_shoulders,3,17.11,17.2,74,43.67,20.0
62,inv_head_and_shoulders,2,8.67,10.25,76,38.5,13.3
62,ascending_triangle,4,18.86,20.53,67,50.25,26.7
62,descending_triangle,2,10.15,15.51,72,33.0,13.3
63,double_top,7,9.5,10.17,35,40.57,38.9
63,double_bottom,4,11.75,10.7,32,38.25,22.2
63,head_and_shoulders,2,15.63,18.84,33,67.5,11.1
63,inv_head_and_shoulders,1,7.56,13.69,30,73.0,5.6
63,ascending_triangle,4,12.69,18.48,32,100.0,22.2
63,descending_triangle,0,0.0,19.03,33,0.0,0.0
64,double_top,8,9.48,10.58,33,35.75,40.0
64,double_bottom,5,13.5,11.02,33,37.4,25.0
64,head_and_shoulders,1,9.62,18.99,32,80.0,5.0
64,inv_head_and_shoulders,2,16.61,14.11,32,39.0,10.0
64,ascending_triangle,3,13.98,19.61,32,70.67,15.0
64,descending_triangle,1,11.76,17.52,34,52.0,5.0
65,double_top,5,11.13,11.54,29,56.0,41.7
65,double_bottom,2,14.72,12.47,24,48.0,16.7
65,head_and_shoulders,2,16.08,15.31,24,64.5,16.7
65,inv_head_and_shoulders,0,0.0,14.13,23,0.0,0.0
65,ascending_triangle,3,17.98,21.21,28,90.0,25.0
65,descending_triangle,0,0.0,19.42,25,0.0,0.0
66,double_top,6,12.48,12.13,29,38.83,35.3
66,double_bottom,2,16.13,11.93,30,35.0,11.8
66,head_and_shoulders,2,16.08,15.25,27,64.5,11.8
66,inv_head_and_shoulders,1,16.44,13.98,30,32.0,5.9
66,ascending_triangle,6,17.01,22.26,32,78.67,35.3
66,descending_triangle,0,0.0,19.07,28,0.0,0.0
67,double_top,4,12.67,12.34,28,37.0,22.2
67,double_bottom,2,14.6,12.57,22,32.0,11.1
67,head_and_shoulders,2,17.92,18.0,25,56.5,11.1
67,inv_head_and_shoulders,1,18.94,15.11,23,72.0,5.6
67,ascending_triangle,6,16.45,18.31,25,68.83,33.3
67,descending_triangle,3,20.83,18.43,21,66.0,16.7
68,double_top,3,13.32,12.0,27,39.0,21.4
68,double_bottom,3,13.88,12.76,22,34.67,21.4
68,head_and_shoulders,1,8.94,17.74,26,75.0,7.1
68,inv_head_and_shoulders,1,17.22,15.02,25,37.0,7.1
68,ascending_triangle,3,16.38,18.21,27,72.0,21.4
68,descending_triangle,3,27.79,18.25,22,55.33,21.4
69,double_top,6,12.58,12.98,22,46.83,37.5
69,double_bottom,2,15.93,14.26,21,44.5,12.5
69,head_and_shoulders,2,18.87,19.31,22,47.5,12.5
69,inv_head_and_shoulders,1,20.19,15.94,21,72.0,6.2
69,ascending_triangle,4,20.63,21.62,22,81.75,25.0
69,descending_triangle,1,11.25,21.38,19,120.0,6.2
70,double_top,3,11.6,13.1,20,47.33,23.1
70,double_bottom,2,17.0,14.19,21,35.0,15.4
70,head_and_shoulders,2,20.84,21.08,21,47.5,15.4
70,inv_head_and_shoulders,2,20.15,17.03,23,52.0,15.4
70,ascending_triangle,3,24.04,21.62,21,86.67,23.1
70,descending_triangle,1,11.25,20.3,20,120.0,7.7
71,double_top,2,14.04,14.5,19,61.5,16.7
71,double_bottom,2,17.01,17.8,20,47.0,16.7
71,head_and_shoulders,3,26.34,24.46,20,60.67,25.0
71,inv_head_and_shoulders,2,19.18,17.32,16,70.0,16.7
71,ascending_triangle,3,16.45,19.05,16,124.0,25.0
71,descending_triangle,0,0.0,25.66,15,0.0,0.0
72,double_top,4,14.26,14.53,16,43.25,28.6
72,double_bottom,3,17.13,17.46,17,42.0,21.4
72,head_and_shoulders,3,28.14,24.8,17,60.67,21.4
72,inv_head_and_shoulders,2,17.25,14.77,17,50.5,14.3
72,ascending_triangle,1,20.97,19.0,17,50.0,7.1
72,descending_triangle,1,28.87,26.17,15,70.0,7.1
73,double_top,4,14.84,16.61,16,47.75,57.1
73,double_bottom,0,0.0,20.0,13,0.0,0.0
73,head_and_shoulders,1,27.73,24.88,13,78.0,14.3
73,inv_head_and_shoulders,0,0.0,17.88,12,0.0,0.0
73,ascending_triangle,1,14.02,21.65,15,160.0,14.3
73,descending_triangle,1,28.46,25.8,9,114.0,14.3
74,double_top,5,14.89,16.5,16,38.4,38.5
74,double_bottom,2,19.68,19.25,16,44.5,15.4
74,head_and_shoulders,2,29.27,24.9,13,67.5,15.4
74,inv_head_and_shoulders,0,0.0,18.14,14,0.0,0.0
74,ascending_triangle,4,19.36,21.48,17,95.25,30.8
74,descending_triangle,0,0.0,25.8,9,0.0,0.0
75,double_top,2,16.86,18.99,15,61.5,33.3
75,double_bottom,0,0.0,21.57,14,0.0,0.0
75,head_and_shoulders,1,27.88,26.02,13,68.0,16.7
75,inv_head_and_shoulders,1,22.81,19.27,12,101.0,16.7
75,ascending_triangle,1,15.24,23.81,13,120.0,16.7
75,descending_triangle,1,21.26,28.98,8,120.0,16.7
76,double_top,1,17.4,18.89,14,72.0,33.3
76,double_bottom,0,0.0,21.82,11,0.0,0.0
76,head_and_shoulders,1,27.88,26.02,14,68.0,33.3
76,inv_head_and_shoulders,0,0.0,19.26,11,0.0,0.0
76,ascending_triangle,1,15.24,23.91,11,120.0,33.3
76,descending_triangle,0,0.0,28.88,7,0.0,0.0
77,double_top,0,0.0,21.45,10,0.0,0.0
77,double_bottom,2,28.04,23.82,10,69.5,25.0
77,head_and_shoulders,2,31.14,25.82,10,64.5,25.0
77,inv_head_and_shoulders,1,24.07,23.14,10,95.0,12.5
