indice,tipo_patron,numero_encontrados,distancia_promedio,distancia_promedio_findCommon,num_aceptados_findCommon_patron,tamaño_medio,porcentaje_aceptacion_tendency
13,inv_head_and_shoulders,0,0.0,8.24,10,0.0,0.0
13,ascending_triangle,1,11.7,14.14,10,41.0,33.3
13,descending_triangle,0,0.0,14.45,10,0.0,0.0
14,double_top,0,0.0,7.47,10,0.0,0.0
14,double_bottom,0,0.0,6.96,10,0.0,0.0
14,head_and_shoulders,0,0.0,16.47,10,0.0,0.0
14,inv_head_and_shoulders,0,0.0,8.24,10,0.0,0.0
14,ascending_triangle,1,11.7,14.14,10,41.0,33.3
14,descending_triangle,2,9.4,14.45,10,30.5,66.7
15,double_top,0,0.0,6.69,210,0.0,0.0
15,double_bottom,0,0.0,4.09,210,0.0,0.0
15,head_and_shoulders,0,0.0,22.74,210,0.0,0.0
15,inv_head_and_shoulders,0,0.0,10.54,210,0.0,0.0
15,ascending_triangle,0,0.0,23.27,195,0.0,0.0
15,descending_triangle,0,0.0,15.61,210,0.0,0.0
16,double_top,0,0.0,6.51,100,0.0,0.0
16,double_bottom,0,0.0,4.29,100,0.0,0.0
16,head_and_shoulders,0,0.0,19.36,100,0.0,0.0
16,inv_head_and_shoulders,0,0.0,9.65,100,0.0,0.0
16,ascending_triangle,0,0.0,20.86,100,0.0,0.0
16,descending_triangle,0,0.0,13.53,100,0.0,0.0
17,double_top,0,0.0,6.46,116,0.0,0.0
17,double_bottom,0,0.0,4.49,125,0.0,0.0
17,head_and_shoulders,0,0.0,19.66,110,0.0,0.0
17,inv_head_and_shoulders,0,0.0,9.72,118,0.0,0.0
17,ascending_triangle,0,0.0,20.8,106,0.0,0.0
17,descending_triangle,0,0.0,14.81,117,0.0,0.0
18,double_top,1,4.59,6.73,50,18.0,14.3
18,double_bottom,3,4.14,5.12,50,28.67,42.9
18,head_and_shoulders,1,12.0,17.32,50,36.0,14.3
18,inv_head_and_shoulders,0,0.0,9.3,50,0.0,0.0
18,ascending_triangle,1,15.27,18.63,50,26.0,14.3
18,descending_triangle,1,7.85,12.94,50,40.0,14.3
19,double_top,1,4.59,7.05,58,18.0,25.0
19,double_bottom,0,0.0,5.07,59,0.0,0.0
19,head_and_shoulders,0,0.0,17.36,55,0.0,0.0
19,inv_head_and_shoulders,1,6.48,9.8,57,32.0,25.0
19,ascending_triangle,1,15.16,21.72,52,40.0,25.0
19,descending_triangle,1,7.85,13.66,59,40.0,25.0
20,double_top,5,7.48,7.85,20,44.8,62.5
20,double_bottom,1,6.4,7.24,20,48.0,12.5
20,head_and_shoulders,1,24.35,14.49,20,56.0,12.5
20,inv_head_and_shoulders,0,0.0,9.8,20,0.0,0.0
20,ascending_triangle,1,12.26,15.49,20,66.0,12.5
20,descending_triangle,0,0.0,15.47,20,0.0,0.0
21,double_top,1,11.26,8.2,27,18.0,16.7
21,double_bottom,3,10.67,7.13,24,28.67,50.0
21,head_and_shoulders,1,24.35,14.37,22,36.0,16.7
21,inv_head_and_shoulders,1,8.35,10.32,24,42.0,16.7
21,ascending_triangle,0,0.0,19.83,24,0.0,0.0
21,descending_triangle,0,0.0,15.2,23,0.0,0.0
22,double_top,0,0.0,8.05,32,0.0,0.0
22,double_bottom,0,0.0,7.12,27,0.0,0.0
22,head_and_shoulders,1,24.35,14.77,23,36.0,50.0
22,inv_head_and_shoulders,0,0.0,10.7,24,0.0,0.0
22,ascending_triangle,0,0.0,20.02,25,0.0,0.0
22,descending_triangle,1,13.83,15.51,22,40.0,50.0
23,double_top,4,10.25,9.38,10,44.5,80.0
23,double_bottom,1,12.2,11.06,10,48.0,20.0
23,head_and_shoulders,0,0.0,17.52,10,0.0,0.0
23,inv_head_and_shoulders,0,0.0,11.77,10,0.0,0.0
23,ascending_triangle,0,0.0,22.76,10,0.0,0.0
23,descending_triangle,0,0.0,15.0,10,0.0,0.0
24,double_top,3,10.55,9.38,10,38.0,50.0
24,double_bottom,2,15.61,11.06,10,37.5,33.3
24,head_and_shoulders,0,0.0,17.52,10,0.0,0.0
24,inv_head_and_shoulders,1,15.29,11.77,10,36.0,16.7
24,ascending_triangle,0,0.0,22.76,10,0.0,0.0
24,descending_triangle,0,0.0,15.0,10,0.0,0.0
25,double_top,3,12.56,11.81,10,50.33,42.9
25,double_bottom,2,16.34,12.38,10,48.0,28.6
25,head_and_shoulders,1,20.12,17.7,10,61.0,14.3
25,inv_head_and_shoulders,0,0.0,14.32,10,0.0,0.0
25,ascending_triangle,1,15.01,27.33,10,90.0,14.3
25,descending_triangle,0,0.0,12.88,8,0.0,0.0
26,double_top,2,12.56,11.81,10,59.0,25.0
26,double_bottom,3,16.0,12.38,10,32.0,37.5
26,head_and_shoulders,1,20.12,17.7,10,61.0,12.5
26,inv_head_and_shoulders,1,17.46,14.32,10,32.0,12.5
26,ascending_triangle,1,15.01,27.33,10,90.0,12.5
26,descending_triangle,0,0.0,12.88,8,0.0,0.0
27,double_top,2,13.56,12.81,10,44.5,40.0
27,double_bottom,0,0.0,12.7,10,0.0,0.0
27,head_and_shoulders,0,0.0,18.44,10,0.0,0.0
27,inv_head_and_shoulders,0,0.0,14.61,10,0.0,0.0
27,ascending_triangle,1,14.19,9.16,9,66.0,20.0
27,descending_triangle,2,17.87,14.32,9,40.0,40.0
28,double_top,0,0.0,6.38,140,0.0,0.0
28,double_bottom,0,0.0,4.44,140,0.0,0.0
28,head_and_shoulders,0,0.0,18.95,140,0.0,0.0
28,inv_head_and_shoulders,0,0.0,9.87,140,0.0,0.0
28,ascending_triangle,3,15.15,19.94,140,20.0,75.0
28,descending_triangle,1,9.17,13.92,140,20.0,25.0
29,double_top,0,0.0,6.33,162,0.0,0.0
29,double_bottom,0,0.0,4.61,168,0.0,0.0
29,head_and_shoulders,0,0.0,19.6,155,0.0,0.0
29,inv_head_and_shoulders,0,0.0,9.94,164,0.0,0.0
29,ascending_triangle,2,15.55,19.93,151,20.0,66.7
29,descending_triangle,1,9.17,15.07,161,20.0,33.3
30,double_top,2,4.61,6.54,70,23.5,22.2
30,double_bottom,3,4.14,5.56,70,28.67,33.3
30,head_and_shoulders,1,12.0,16.92,70,36.0,11.1
30,inv_head_and_shoulders,0,0.0,9.95,70,0.0,0.0
30,ascending_triangle,1,15.27,17.5,70,40.0,11.1
30,descending_triangle,2,7.61,14.63,70,40.0,22.2
31,double_top,2,5.0,6.77,81,23.0,28.6
31,double_bottom,0,0.0,5.62,86,0.0,0.0
31,head_and_shoulders,0,0.0,16.99,76,0.0,0.0
31,inv_head_and_shoulders,2,6.53,10.05,78,34.0,28.6
31,ascending_triangle,2,14.28,19.68,72,40.0,28.6
31,descending_triangle,1,7.85,15.33,82,40.0,14.3
32,double_top,5,7.48,7.6,30,44.8,41.7
32,double_bottom,2,6.41,7.29,30,35.0,16.7
32,head_and_shoulders,2,20.42,14.88,30,56.5,16.7
32,inv_head_and_shoulders,0,0.0,9.39,30,0.0,0.0
32,ascending_triangle,3,12.97,14.45,30,72.67,25.0
32,descending_triangle,0,0.0,16.72,30,0.0,0.0
33,double_top,2,9.73,8.25,38,23.5,25.0
33,double_bottom,3,10.67,7.68,37,28.67,37.5
33,head_and_shoulders,1,24.35,15.17,33,36.0,12.5
33,inv_head_and_shoulders,1,8.35,11.18,36,42.0,12.5
33,ascending_triangle,0,0.0,18.3,35,0.0,0.0
33,descending_triangle,1,27.79,17.15,36,40.0,12.5
34,double_top,1,8.41,8.29,44,31.0,25.0
34,double_bottom,1,7.3,7.45,40,29.0,25.0
34,head_and_shoulders,1,24.35,15.8,38,36.0,25.0
34,inv_head_and_shoulders,0,0.0,10.93,39,0.0,0.0
34,ascending_triangle,0,0.0,19.93,37,0.0,0.0
34,descending_triangle,1,13.83,17.91,38,40.0,25.0
35,double_top,4,10.25,9.61,15,44.5,66.7
35,double_bottom,1,12.2,11.07,13,48.0,16.7
35,head_and_shoulders,1,21.28,17.29,16,57.0,16.7
35,inv_head_and_shoulders,0,0.0,11.77,10,0.0,0.0
35,ascending_triangle,0,0.0,22.34,11,0.0,0.0
35,descending_triangle,0,0.0,18.22,14,0.0,0.0
36,double_top,3,10.55,10.53,15,38.0,33.3
36,double_bottom,4,15.25,11.35,19,35.25,44.4
36,head_and_shoulders,0,0.0,17.6,14,0.0,0.0
36,inv_head_and_shoulders,2,17.58,11.77,14,39.0,22.2
36,ascending_triangle,0,0.0,21.73,12,0.0,0.0
36,descending_triangle,0,0.0,17.81,18,0.0,0.0
37,double_top,4,12.79,12.18,15,50.75,50.0
37,double_bottom,2,16.34,13.08,14,48.0,25.0
37,head_and_shoulders,1,20.12,17.68,14,61.0,12.5
37,inv_head_and_shoulders,0,0.0,15.1,12,0.0,0.0
37,ascending_triangle,1,15.01,27.19,14,90.0,12.5
37,descending_triangle,0,0.0,18.98,12,0.0,0.0
38,double_top,2,12.56,11.91,15,59.0,22.2
38,double_bottom,3,16.0,12.38,10,32.0,33.3
38,head_and_shoulders,1,20.12,17.68,14,61.0,11.1
38,inv_head_and_shoulders,1,17.46,14.37,11,32.0,11.1
38,ascending_triangle,2,16.07,21.89,14,82.0,22.2
38,descending_triangle,0,0.0,18.32,11,0.0,0.0
39,double_top,3,13.39,12.94,14,40.0,37.5
39,double_bottom,0,0.0,12.73,13,0.0,0.0
39,head_and_shoulders,1,23.87,18.45,13,54.0,12.5
39,inv_head_and_shoulders,0,0.0,14.51,12,0.0,0.0
39,ascending_triangle,2,17.88,19.68,11,70.0,25.0
39,descending_triangle,2,17.87,17.77,11,66.0,25.0
40,double_top,3,14.89,13.92,10,46.67,50.0
40,double_bottom,1,20.17,14.83,10,48.0,16.7
40,head_and_shoulders,0,0.0,21.47,10,0.0,0.0
40,inv_head_and_shoulders,0,0.0,14.68,10,0.0,0.0
40,ascending_triangle,1,33.14,26.43,10,69.0,16.7
40,descending_triangle,1,11.34,16.27,6,120.0,16.7
41,double_top,2,16.47,16.01,10,59.0,40.0
41,double_bottom,1,20.73,18.71,10,52.0,20.0
41,head_and_shoulders,1,30.36,26.83,10,60.0,20.0
41,inv_head_and_shoulders,1,20.89,15.5,10,80.0,20.0
41,ascending_triangle,0,0.0,19.71,10,0.0,0.0
41,descending_triangle,0,0.0,24.19,5,0.0,0.0
42,double_top,0,0.0,6.43,199,0.0,0.0
42,double_bottom,0,0.0,4.47,210,0.0,0.0
42,head_and_shoulders,0,0.0,19.88,190,0.0,0.0
42,inv_head_and_shoulders,0,0.0,9.85,202,0.0,0.0
42,ascending_triangle,3,15.54,20.55,186,20.0,60.0
42,descending_triangle,2,9.0,14.39,201,20.0,40.0
43,double_top,3,5.03,6.92,104,22.33,25.0
43,double_bottom,0,0.0,5.46,112,0.0,0.0
43,head_and_shoulders,0,0.0,17.46,99,0.0,0.0
43,inv_head_and_shoulders,2,6.53,9.96,100,34.0,16.7
43,ascending_triangle,3,14.77,20.48,97,38.0,25.0
43,descending_triangle,4,9.9,14.34,105,28.5,33.3
44,double_top,4,8.83,8.18,53,25.75,28.6
44,double_bottom,3,10.67,7.72,47,28.67,21.4
44,head_and_shoulders,2,17.16,14.16,47,37.0,14.3
44,inv_head_and_shoulders,1,8.35,11.65,46,42.0,7.1
44,ascending_triangle,1,12.87,19.17,47,64.0,7.1
44,descending_triangle,3,14.95,16.22,47,34.67,21.4
45,double_top,3,8.03,8.05,59,23.0,27.3
45,double_bottom,2,7.48,7.29,52,25.0,18.2
45,head_and_shoulders,2,17.08,14.8,52,37.5,18.2
45,inv_head_and_shoulders,0,0.0,10.71,49,0.0,0.0
45,ascending_triangle,2,21.11,21.61,48,48.0,18.2
45,descending_triangle,2,10.97,16.94,46,33.0,18.2
46,double_top,5,10.58,10.39,22,43.2,45.5
46,double_bottom,2,12.89,11.76,22,35.0,18.2
46,head_and_shoulders,2,15.47,16.6,24,67.5,18.2
46,inv_head_and_shoulders,0,0.0,13.79,20,0.0,0.0
46,ascending_triangle,2,15.52,18.94,20,92.0,18.2
46,descending_triangle,0,0.0,20.57,22,0.0,0.0
47,double_top,6,10.23,11.1,22,38.33,40.0
47,double_bottom,4,15.25,11.36,21,35.25,26.7
47,head_and_shoulders,1,9.67,16.14,21,80.0,6.7
47,inv_head_and_shoulders,2,17.58,13.76,22,39.0,13.3
47,ascending_triangle,1,17.96,21.96,20,52.0,6.7
47,descending_triangle,1,20.25,17.86,24,52.0,6.7
48,double_top,5,12.12,12.13,22,50.6,45.5
48,double_bottom,2,16.34,13.4,22,48.0,18.2
48,head_and_shoulders,2,14.34,14.58,22,64.5,18.2
48,inv_head_and_shoulders,0,0.0,15.53,20,0.0,0.0
48,ascending_triangle,2,18.47,22.37,21,90.0,18.2
48,descending_triangle,0,0.0,20.38,19,0.0,0.0
49,double_top,6,11.44,12.27,21,45.0,37.5
49,double_bottom,3,16.0,12.92,22,32.0,18.8
49,head_and_shoulders,3,13.51,14.99,21,54.67,18.8
49,inv_head_and_shoulders,1,17.46,13.35,23,32.0,6.2
49,ascending_triangle,3,18.02,21.31,23,90.0,18.8
49,descending_triangle,0,0.0,20.4,19,0.0,0.0
50,double_top,4,13.55,13.34,21,37.0,30.8
50,double_bottom,1,18.7,12.7,19,25.0,7.7
50,head_and_shoulders,1,23.87,19.31,19,54.0,7.7
50,inv_head_and_shoulders,1,19.51,13.66,19,72.0,7.7
50,ascending_triangle,3,16.97,18.97,19,77.33,23.1
50,descending_triangle,3,21.94,18.34,14,64.0,23.1
51,double_top,5,13.55,13.33,22,36.2,33.3
51,double_bottom,3,15.15,12.89,18,34.67,20.0
51,head_and_shoulders,1,9.18,17.31,23,75.0,6.7
51,inv_head_and_shoulders,1,17.85,13.37,20,37.0,6.7
51,ascending_triangle,2,18.36,18.99,18,83.0,13.3
51,descending_triangle,3,29.78,18.39,15,55.33,20.0
52,double_top,4,15.01,13.98,15,42.75,40.0
52,double_bottom,1,20.17,14.84,13,48.0,10.0
52,head_and_shoulders,2,20.12,19.55,17,47.5,20.0
52,inv_head_and_shoulders,1,20.98,14.68,12,72.0,10.0
52,ascending_triangle,1,33.14,26.09,13,80.0,10.0
52,descending_triangle,1,11.34,19.37,11,120.0,10.0
53,double_top,3,13.34,14.2,16,42.67,25.0
53,double_bottom,2,17.97,15.45,17,35.0,16.7
53,head_and_shoulders,2,20.88,20.8,15,47.5,16.7
53,inv_head_and_shoulders,2,20.93,14.66,15,52.0,16.7
53,ascending_triangle,2,23.85,26.08,14,72.0,16.7
53,descending_triangle,1,11.34,19.37,11,120.0,8.3
54,double_top,2,16.47,16.01,10,59.0,40.0
54,double_bottom,1,20.73,18.71,10,52.0,20.0
54,head_and_shoulders,1,30.36,26.83,10,60.0,20.0
54,inv_head_and_shoulders,1,20.89,15.5,10,91.0,20.0
54,ascending_triangle,0,0.0,19.71,10,0.0,0.0
54,descending_triangle,0,0.0,23.64,6,0.0,0.0
55,double_top,3,16.16,16.39,14,44.0,37.5
55,double_bottom,2,19.2,18.71,10,47.0,25.0
55,head_and_shoulders,1,30.36,26.84,11,60.0,12.5
55,inv_head_and_shoulders,1,22.82,15.5,10,41.0,12.5
55,ascending_triangle,0,0.0,19.42,11,0.0,0.0
55,descending_triangle,1,29.24,23.64,6,70.0,12.5
56,double_top,4,17.47,18.23,10,54.5,66.7
56,double_bottom,1,27.28,21.81,10,65.0,16.7
56,head_and_shoulders,1,25.93,24.82,10,78.0,16.7
56,inv_head_and_shoulders,0,0.0,17.93,10,0.0,0.0
56,ascending_triangle,0,0.0,21.62,10,0.0,0.0
56,descending_triangle,0,0.0,25.6,4,0.0,0.0
57,double_top,4,17.47,18.23,10,37.25,57.1
57,double_bottom,1,20.34,21.81,10,48.0,14.3
57,head_and_shoulders,1,25.93,24.82,10,78.0,14.3
57,inv_head_and_shoulders,0,0.0,17.93,10,0.0,0.0
57,ascending_triangle,1,26.63,21.62,10,80.0,14.3
57,descending_triangle,0,0.0,25.6,4,0.0,0.0
58,double_top,1,19.91,20.03,10,31.0,20.0
58,double_bottom,0,0.0,24.04,10,0.0,0.0
58,head_and_shoulders,1,26.44,24.4,10,68.0,20.0
58,inv_head_and_shoulders,1,23.65,19.5,10,101.0,20.0
58,ascending_triangle,1,17.07,23.11,10,64.0,20.0
58,descending_triangle,1,21.88,20.75,2,120.0,20.0
59,double_top,2,20.75,20.03,10,59.0,50.0
59,double_bottom,0,0.0,24.04,10,0.0,0.0
59,head_and_shoulders,1,26.44,24.4,10,68.0,25.0
59,inv_head_and_shoulders,0,0.0,19.5,10,0.0,0.0
59,ascending_triangle,1,17.07,23.11,10,64.0,25.0
59,descending_triangle,0,0.0,20.75,2,0.0,0.0
60,double_top,3,5.03,6.93,140,22.33,18.8
60,double_bottom,0,0.0,5.57,148,0.0,0.0
60,head_and_shoulders,0,0.0,18.21,135,0.0,0.0
60,inv_head_and_shoulders,2,6.53,9.95,133,34.0,12.5
60,ascending_triangle,5,15.04,19.98,131,33.4,31.2
60,descending_triangle,6,12.14,15.05,139,30.0,37.5
61,double_top,4,8.83,8.24,74,27.25,26.7
61,double_bottom,3,10.67,7.76,72,28.67,20.0
61,head_and_shoulders,2,17.16,16.6,66,37.0,13.3
61,inv_head_and_shoulders,2,7.39,11.81,66,47.5,13.3
61,ascending_triangle,1,12.87,18.91,65,80.0,6.7
61,descending_triangle,3,14.95,16.89,69,40.0,20.0
62,double_top,3,8.03,8.21,83,23.0,23.1
62,double_bottom,2,7.48,7.31,74,25.0,15.4
62,head_and_shoulders,2,17.08,16.34,72,37.5,15.4
62,inv_head_and_shoulders,1,5.75,10.15,71,41.0,7.7
62,ascending_triangle,3,23.37,21.22,66,48.67,23.1
62,descending_triangle,2,10.97,17.27,69,33.0,15.4
63,double_top,7,10.62,10.98,35,39.71,43.8
63,double_bottom,4,12.69,11.31,33,38.25,25.0
63,head_and_shoulders,2,15.47,18.27,35,67.5,12.5
63,inv_head_and_shoulders,1,7.71,13.9,30,73.0,6.2
63,ascending_triangle,2,15.52,20.06,32,120.0,12.5
63,descending_triangle,0,0.0,19.77,31,0.0,0.0
64,double_top,8,10.27,11.15,33,35.5,47.1
64,double_bottom,4,15.25,11.87,33,35.25,23.5
64,head_and_shoulders,1,9.67,18.22,32,80.0,5.9
64,inv_head_and_shoulders,2,17.58,14.47,32,39.0,11.8
64,ascending_triangle,1,17.96,21.63,31,52.0,5.9
64,descending_triangle,1,20.25,18.09,31,52.0,5.9
65,double_top,5,12.12,12.03,27,56.0,45.5
65,double_bottom,2,16.34,13.39,24,48.0,18.2
65,head_and_shoulders,2,14.34,14.58,24,64.5,18.2
65,inv_head_and_shoulders,0,0.0,14.37,23,0.0,0.0
65,ascending_triangle,2,18.47,21.75,27,90.0,18.2
65,descending_triangle,0,0.0,20.32,23,0.0,0.0
66,double_top,6,11.44,12.12,31,45.0,33.3
66,double_bottom,4,15.39,12.87,29,33.0,22.2
66,head_and_shoulders,3,13.51,14.73,26,60.33,16.7
66,inv_head_and_shoulders,1,17.46,14.44,30,32.0,5.6
66,ascending_triangle,4,18.56,22.47,31,80.5,22.2
66,descending_triangle,0,0.0,19.58,27,0.0,0.0
67,double_top,5,13.4,12.97,28,41.4,33.3
67,double_bottom,1,18.7,13.24,24,25.0,6.7
67,head_and_shoulders,2,17.24,17.19,25,56.5,13.3
67,inv_head_and_shoulders,1,19.51,15.04,22,72.0,6.7
67,ascending_triangle,3,16.97,18.52,25,77.33,20.0
67,descending_triangle,3,21.94,18.8,22,66.0,20.0
68,double_top,5,13.55,12.32,28,36.2,31.2
68,double_bottom,3,15.15,13.49,23,34.67,18.8
68,head_and_shoulders,1,9.18,17.15,26,75.0,6.2
68,inv_head_and_shoulders,1,17.85,15.03,26,37.0,6.2
68,ascending_triangle,3,17.99,18.75,24,72.0,18.8
68,descending_triangle,3,29.78,18.71,22,55.33,18.8
69,double_top,5,14.53,14.14,24,41.8,38.5
69,double_bottom,2,18.29,15.47,21,44.5,15.4
69,head_and_shoulders,2,20.12,18.87,22,47.5,15.4
69,inv_head_and_shoulders,1,20.98,16.34,22,72.0,7.7
69,ascending_triangle,2,27.15,21.92,22,63.5,15.4
69,descending_triangle,1,11.34,21.54,17,120.0,7.7
70,double_top,4,13.06,14.1,22,39.75,25.0
70,double_bottom,2,17.97,15.46,20,35.0,12.5
70,head_and_shoulders,3,18.19,20.17,21,45.0,18.8
70,inv_head_and_shoulders,2,20.93,17.23,23,52.0,12.5
70,ascending_triangle,3,24.05,21.91,21,86.67,18.8
70,descending_triangle,2,18.13,20.78,18,100.0,12.5
71,double_top,4,15.94,16.53,18,56.75,36.4
71,double_bottom,1,20.73,19.05,19,52.0,9.1
71,head_and_shoulders,2,25.95,23.97,20,63.0,18.2
71,inv_head_and_shoulders,2,19.88,17.58,16,70.0,18.2
71,ascending_triangle,2,17.37,19.42,16,116.0,18.2
71,descending_triangle,0,0.0,25.85,15,0.0,0.0
72,double_top,3,16.16,16.49,17,44.0,27.3
72,double_bottom,2,19.2,19.03,16,47.0,18.2
72,head_and_shoulders,2,25.95,24.2,17,63.0,18.2
72,inv_head_and_shoulders,2,18.07,15.21,16,50.5,18.2
72,ascending_triangle,1,19.89,19.42,17,92.0,9.1
72,descending_triangle,1,29.24,26.14,14,70.0,9.1
73,double_top,4,17.47,18.09,16,54.5,50.0
73,double_bottom,1,27.28,21.76,14,65.0,12.5
73,head_and_shoulders,1,25.93,24.0,13,78.0,12.5
73,inv_head_and_shoulders,0,0.0,18.93,13,0.0,0.0
73,ascending_triangle,1,15.12,21.57,15,160.0,12.5
73,descending_triangle,1,28.07,26.19,9,114.0,12.5
74,double_top,4,17.47,18.22,13,37.25,44.4
74,double_bottom,2,22.12,21.11,16,44.5,22.2
74,head_and_shoulders,1,25.93,24.02,13,78.0,11.1
74,inv_head_and_shoulders,0,0.0,18.87,14,0.0,0.0
74,ascending_triangle,2,20.87,21.35,16,120.0,22.2
74,descending_triangle,0,0.0,26.19,9,0.0,0.0
75,double_top,2,19.18,20.69,15,61.5,33.3
75,double_bottom,0,0.0,23.55,14,0.0,0.0
75,head_and_shoulders,1,26.44,24.42,12,68.0,16.7
75,inv_head_and_shoulders,1,23.65,19.5,12,101.0,16.7
75,ascending_triangle,1,17.07,23.15,13,120.0,16.7
75,descending_triangle,1,21.88,24.91,7,120.0,16.7
76,double_top,2,20.75,19.71,15,59.0,50.0
76,double_bottom,0,0.0,24.04,11,0.0,0.0
76,head_and_shoulders,1,26.44,24.42,12,68.0,25.0
76,inv_head_and_shoulders,0,0.0,19.5,11,0.0,0.0
76,ascending_triangle,1,17.07,22.96,12,120.0,25.0
76,descending_triangle,0,0.0,24.69,6,0.0,0.0
77,double_top,0,0.0,22.33,10,0.0,0.0
77,double_bottom,2,31.29,26.21,10,69.5,25.0
77,head_and_shoulders,2,30.11,24.74,10,64.5,25.0
77,inv_head_and_shoulders,1,25.04,23.24,10,95.0,12.5
