indice,tipo_patron,numero_encontrados,distancia_promedio,distancia_promedio_findCommon,num_aceptados_findCommon_patron,tamaño_medio,porcentaje_aceptacion_tendency
76,descending_triangle,0,0.0,24.67,6,0.0,0.0
77,double_top,0,0.0,21.79,10,0.0,0.0
77,double_bottom,2,26.11,22.76,10,69.5,25.0
77,head_and_shoulders,2,31.02,25.25,10,64.5,25.0
77,inv_head_and_shoulders,1,24.37,23.46,10,95.0,12.5
77,ascending_triangle,2,14.07,22.9,10,139.5,25.0
77,descending_triangle,1,19.15,15.58,3,132.0,12.5
78,double_top,3,18.57,21.79,10,62.67,27.3
78,double_bottom,2,26.11,22.76,10,60.5,18.2
78,head_and_shoulders,1,27.49,25.25,10,58.0,9.1
78,inv_head_and_shoulders,2,25.91,23.46,10,83.5,18.2
78,ascending_triangle,2,20.09,22.9,10,116.0,18.2
78,descending_triangle,1,19.15,15.58,3,132.0,9.1
79,double_top,2,23.71,23.81,10,59.0,25.0
79,double_bottom,3,28.92,23.83,10,86.67,37.5
79,head_and_shoulders,1,30.34,27.72,10,85.0,12.5
79,inv_head_and_shoulders,2,26.25,22.91,10,87.5,25.0
79,ascending_triangle,0,0.0,27.46,10,0.0,0.0
79,descending_triangle,0,0.0,20.36,2,0.0,0.0
80,double_top,1,18.22,23.81,10,48.0,25.0
80,double_bottom,0,0.0,23.83,10,0.0,0.0
80,head_and_shoulders,1,30.34,27.72,10,48.0,25.0
80,inv_head_and_shoulders,2,26.25,22.91,10,78.0,50.0
80,ascending_triangle,0,0.0,27.46,10,0.0,0.0
80,descending_triangle,0,0.0,20.36,2,0.0,0.0
81,double_top,5,24.51,26.53,10,76.6,62.5
81,double_bottom,0,0.0,25.23,10,0.0,0.0
81,head_and_shoulders,1,31.91,30.67,10,78.0,12.5
81,inv_head_and_shoulders,1,27.58,23.63,10,73.0,12.5
81,ascending_triangle,1,13.09,23.46,10,160.0,12.5
81,descending_triangle,0,0.0,27.63,1,0.0,0.0
82,double_top,1,26.01,26.53,10,31.0,16.7
82,double_bottom,0,0.0,25.23,10,0.0,0.0
82,head_and_shoulders,1,31.91,30.67,10,78.0,16.7
82,inv_head_and_shoulders,1,27.43,23.63,10,101.0,16.7
82,ascending_triangle,2,13.45,23.46,10,140.0,33.3
82,descending_triangle,1,27.63,27.63,1,120.0,16.7
83,double_top,3,5.32,7.31,204,27.0,18.8
83,double_bottom,5,3.8,5.46,206,26.4,31.2
83,head_and_shoulders,0,0.0,19.16,197,0.0,0.0
83,inv_head_and_shoulders,1,5.8,9.79,201,33.0,6.2
83,ascending_triangle,4,15.01,17.01,200,30.0,25.0
83,descending_triangle,3,8.25,13.91,203,33.33,18.8
84,double_top,5,9.04,8.62,97,29.6,25.0
84,double_bottom,9,6.62,6.87,101,30.78,45.0
84,head_and_shoulders,2,12.95,17.26,89,56.0,10.0
84,inv_head_and_shoulders,2,9.33,10.5,102,46.0,10.0
84,ascending_triangle,2,10.26,20.05,96,60.0,10.0
84,descending_triangle,0,0.0,14.66,104,0.0,0.0
85,double_top,3,9.1,8.45,110,23.67,21.4
85,double_bottom,5,6.8,6.94,117,28.4,35.7
85,head_and_shoulders,2,12.99,17.84,103,57.0,14.3
85,inv_head_and_shoulders,1,6.87,10.32,111,59.0,7.1
85,ascending_triangle,1,9.54,19.4,103,40.0,7.1
85,descending_triangle,2,8.82,16.89,108,60.0,14.3
86,double_top,5,13.18,11.84,44,54.0,23.8
86,double_bottom,9,11.39,10.95,48,48.56,42.9
86,head_and_shoulders,0,0.0,19.87,44,0.0,0.0
86,inv_head_and_shoulders,2,15.88,14.29,50,41.0,9.5
86,ascending_triangle,3,18.39,22.08,41,80.0,14.3
86,descending_triangle,2,10.16,16.58,46,80.0,9.5
87,double_top,4,12.55,12.25,55,37.25,18.2
87,double_bottom,13,10.78,10.97,57,34.0,59.1
87,head_and_shoulders,1,23.97,20.05,50,45.0,4.5
87,inv_head_and_shoulders,0,0.0,13.61,58,0.0,0.0
87,ascending_triangle,3,10.67,19.93,43,70.67,13.6
87,descending_triangle,1,12.64,18.06,50,52.0,4.5
88,double_top,5,12.09,13.4,38,41.4,38.5
88,double_bottom,6,13.01,11.77,48,38.33,46.2
88,head_and_shoulders,0,0.0,22.15,40,0.0,0.0
88,inv_head_and_shoulders,1,11.45,14.62,43,57.0,7.7
88,ascending_triangle,0,0.0,24.1,39,0.0,0.0
88,descending_triangle,1,9.88,18.74,41,90.0,7.7
89,double_top,6,12.9,12.93,48,42.5,23.1
89,double_bottom,12,12.09,11.29,49,42.25,46.2
89,head_and_shoulders,2,23.47,21.23,47,49.5,7.7
89,inv_head_and_shoulders,3,16.09,13.59,49,46.67,11.5
89,ascending_triangle,3,16.53,24.59,39,67.0,11.5
89,descending_triangle,0,0.0,16.36,43,0.0,0.0
90,double_top,8,14.49,14.06,40,41.38,32.0
90,double_bottom,7,12.64,11.81,43,34.57,28.0
90,head_and_shoulders,2,28.46,24.46,38,46.0,8.0
90,inv_head_and_shoulders,2,12.79,14.05,41,51.0,8.0
90,ascending_triangle,0,0.0,23.95,38,0.0,0.0
90,descending_triangle,6,19.23,17.8,38,72.5,24.0
91,double_top,4,14.4,13.81,44,36.0,16.7
91,double_bottom,10,10.91,11.35,43,35.7,41.7
91,head_and_shoulders,2,23.25,23.79,42,47.5,8.3
91,inv_head_and_shoulders,2,13.41,14.05,46,42.0,8.3
91,ascending_triangle,1,15.9,24.51,36,50.0,4.2
91,descending_triangle,5,18.51,16.06,46,65.2,20.8
92,double_top,3,18.16,15.86,31,54.0,21.4
92,double_bottom,7,15.57,14.28,37,49.86,50.0
92,head_and_shoulders,0,0.0,22.18,32,0.0,0.0
92,inv_head_and_shoulders,3,13.63,15.53,38,69.67,21.4
92,ascending_triangle,1,11.27,18.65,22,80.0,7.1
92,descending_triangle,0,0.0,18.04,31,0.0,0.0
93,double_top,5,17.09,16.21,33,38.4,25.0
93,double_bottom,9,14.41,13.95,39,37.56,45.0
93,head_and_shoulders,1,20.57,23.48,32,37.0,5.0
93,inv_head_and_shoulders,3,11.82,15.55,37,57.0,15.0
93,ascending_triangle,1,26.48,18.94,25,60.0,5.0
93,descending_triangle,1,34.89,19.21,33,31.0,5.0
94,double_top,4,16.67,17.24,26,60.0,36.4
94,double_bottom,5,19.31,16.05,34,42.0,45.5
94,head_and_shoulders,0,0.0,27.32,30,0.0,0.0
94,inv_head_and_shoulders,1,11.22,18.38,30,52.0,9.1
94,ascending_triangle,0,0.0,23.91,16,0.0,0.0
94,descending_triangle,1,28.99,19.93,25,92.0,9.1
95,double_top,2,17.79,18.02,28,37.5,12.5
95,double_bottom,9,16.74,16.31,35,44.22,56.2
95,head_and_shoulders,2,26.79,26.72,31,47.5,12.5
95,inv_head_and_shoulders,1,17.59,17.43,30,47.0,6.2
95,ascending_triangle,1,28.55,24.02,16,70.0,6.2
95,descending_triangle,1,13.61,18.34,24,70.0,6.2
96,double_top,4,20.47,20.39,22,53.25,26.7
96,double_bottom,9,15.67,16.02,22,64.33,60.0
96,head_and_shoulders,0,0.0,26.88,24,0.0,0.0
96,inv_head_and_shoulders,1,18.86,16.68,24,67.0,6.7
96,ascending_triangle,1,34.37,30.58,14,70.0,6.7
96,descending_triangle,0,0.0,21.37,20,0.0,0.0
97,double_top,3,20.77,20.11,24,68.0,23.1
97,double_bottom,5,16.47,16.11,26,54.0,38.5
97,head_and_shoulders,2,21.76,26.18,28,43.5,15.4
97,inv_head_and_shoulders,1,18.86,17.33,23,67.0,7.7
97,ascending_triangle,2,25.98,30.88,15,75.0,15.4
97,descending_triangle,0,0.0,18.8,21,0.0,0.0
98,double_top,4,25.02,24.97,13,67.25,44.4
98,double_bottom,4,16.76,19.31,24,60.5,44.4
98,head_and_shoulders,0,0.0,35.29,14,0.0,0.0
98,inv_head_and_shoulders,1,16.18,17.78,23,79.0,11.1
98,ascending_triangle,0,0.0,28.84,10,0.0,0.0
98,descending_triangle,0,0.0,20.48,18,0.0,0.0
99,double_top,3,23.63,24.75,15,52.0,33.3
99,double_bottom,3,20.25,19.6,24,39.33,33.3
99,head_and_shoulders,0,0.0,34.4,12,0.0,0.0
99,inv_head_and_shoulders,2,16.19,17.91,29,68.0,22.2
99,ascending_triangle,1,28.09,28.44,11,90.0,11.1
99,descending_triangle,0,0.0,18.75,19,0.0,0.0
100,double_top,5,25.76,25.47,14,76.8,45.5
100,double_bottom,5,18.26,21.21,23,73.4,45.5
100,head_and_shoulders,0,0.0,34.84,11,0.0,0.0
100,inv_head_and_shoulders,1,17.41,20.68,20,79.0,9.1
100,ascending_triangle,0,0.0,30.44,9,0.0,0.0
100,descending_triangle,0,0.0,19.7,15,0.0,0.0
101,double_top,4,24.75,23.73,20,56.0,33.3
101,double_bottom,5,17.45,20.53,25,62.4,41.7
101,head_and_shoulders,0,0.0,34.83,12,0.0,0.0
101,inv_head_and_shoulders,1,20.57,19.82,20,66.0,8.3
101,ascending_triangle,0,0.0,30.44,9,0.0,0.0
101,descending_triangle,2,14.99,19.87,19,100.0,16.7
102,double_top,1,25.1,25.56,15,75.0,16.7
102,double_bottom,3,23.74,21.49,13,104.0,50.0
102,head_and_shoulders,0,0.0,36.7,14,0.0,0.0
102,inv_head_and_shoulders,1,21.03,17.32,12,123.0,16.7
102,ascending_triangle,0,0.0,34.58,8,0.0,0.0
102,descending_triangle,1,15.89,21.54,11,146.0,16.7
103,double_top,3,27.51,25.56,14,54.33,37.5
103,double_bottom,3,18.32,22.77,19,59.67,37.5
103,head_and_shoulders,0,0.0,35.73,11,0.0,0.0
103,inv_head_and_shoulders,1,14.47,19.05,16,62.0,12.5
103,ascending_triangle,0,0.0,34.58,8,0.0,0.0
103,descending_triangle,1,15.89,16.21,13,146.0,12.5
104,double_top,0,0.0,27.2,15,0.0,0.0
104,double_bottom,2,20.6,22.8,14,80.0,66.7
104,head_and_shoulders,0,0.0,37.3,14,0.0,0.0
104,inv_head_and_shoulders,1,15.43,18.37,12,93.0,33.3
104,ascending_triangle,0,0.0,34.83,8,0.0,0.0
104,descending_triangle,0,0.0,20.17,11,0.0,0.0
105,double_top,3,28.87,27.02,13,66.0,42.9
105,double_bottom,2,20.33,22.17,16,64.0,28.6
105,head_and_shoulders,0,0.0,37.27,13,0.0,0.0
105,inv_head_and_shoulders,2,14.76,17.89,17,86.0,28.6
105,ascending_triangle,0,0.0,34.83,8,0.0,0.0
105,descending_triangle,0,0.0,20.09,10,0.0,0.0
106,double_top,1,29.36,28.63,14,82.0,20.0
106,double_bottom,3,23.93,25.52,15,83.33,60.0
106,head_and_shoulders,0,0.0,34.75,10,0.0,0.0
106,inv_head_and_shoulders,0,0.0,17.87,11,0.0,0.0
106,ascending_triangle,1,31.34,34.04,7,154.0,20.0
106,descending_triangle,0,0.0,25.18,10,0.0,0.0
107,double_top,3,30.52,28.87,12,66.67,30.0
107,double_bottom,5,21.99,25.19,17,80.2,50.0
107,head_and_shoulders,0,0.0,36.19,8,0.0,0.0
107,inv_head_and_shoulders,2,18.22,20.37,19,105.0,20.0
107,ascending_triangle,0,0.0,34.04,7,0.0,0.0
107,descending_triangle,0,0.0,25.18,10,0.0,0.0
108,double_top,2,32.96,30.33,10,59.5,33.3
108,double_bottom,2,24.13,22.01,10,114.0,33.3
108,head_and_shoulders,0,0.0,26.44,5,0.0,0.0
108,inv_head_and_shoulders,1,20.32,18.59,10,212.0,16.7
108,ascending_triangle,1,39.5,37.57,7,165.0,16.7
108,descending_triangle,0,0.0,28.87,9,0.0,0.0
109,double_top,2,32.19,30.56,14,51.0,50.0
109,double_bottom,1,22.47,26.87,16,71.0,25.0
109,head_and_shoulders,0,0.0,26.44,5,0.0,0.0
109,inv_head_and_shoulders,1,19.8,18.89,13,126.0,25.0
109,ascending_triangle,0,0.0,37.57,7,0.0,0.0
109,descending_triangle,0,0.0,28.87,9,0.0,0.0
110,double_top,3,34.16,32.38,10,115.33,37.5
110,double_bottom,4,23.36,23.91,10,100.75,50.0
110,head_and_shoulders,0,0.0,38.62,6,0.0,0.0
110,inv_head_and_shoulders,0,0.0,20.94,10,0.0,0.0
110,ascending_triangle,0,0.0,16.99,6,0.0,0.0
110,descending_triangle,1,29.19,18.41,8,200.0,12.5
111,double_top,2,31.58,32.38,10,137.5,25.0
111,double_bottom,3,26.4,23.91,10,80.0,37.5
111,head_and_shoulders,0,0.0,38.62,6,0.0,0.0
111,inv_head_and_shoulders,1,21.85,20.94,10,57.0,12.5
111,ascending_triangle,1,33.39,16.99,6,150.0,12.5
111,descending_triangle,1,17.8,18.41,8,150.0,12.5
112,double_top,2,37.23,37.36,8,80.0,50.0
112,double_bottom,2,25.98,27.87,10,99.0,50.0
112,head_and_shoulders,0,0.0,0.0,0,0.0,0.0
112,inv_head_and_shoulders,0,0.0,25.83,10,0.0,0.0
112,ascending_triangle,0,0.0,3.55,1,0.0,0.0
112,descending_triangle,0,0.0,18.72,6,0.0,0.0
113,double_top,1,34.49,37.36,8,68.0,25.0
113,double_bottom,3,30.76,27.87,10,84.67,75.0
113,head_and_shoulders,0,0.0,0.0,0,0.0,0.0
113,inv_head_and_shoulders,0,0.0,25.83,10,0.0,0.0
113,ascending_triangle,0,0.0,3.55,1,0.0,0.0
113,descending_triangle,0,0.0,18.72,6,0.0,0.0
114,double_top,5,5.4,7.31,285,28.0,17.2
114,double_bottom,5,3.8,5.55,289,26.6,17.2
114,head_and_shoulders,0,0.0,18.98,278,0.0,0.0
114,inv_head_and_shoulders,1,5.8,9.69,278,33.0,3.4
114,ascending_triangle,9,11.55,16.43,278,35.11,31.0
114,descending_triangle,9,9.1,14.72,286,33.33,31.0
115,double_top,8,8.89,8.69,143,28.5,22.2
115,double_bottom,11,6.61,6.79,144,30.0,30.6
115,head_and_shoulders,3,12.22,17.74,131,53.67,8.3
115,inv_head_and_shoulders,3,8.16,10.33,142,45.33,8.3
115,ascending_triangle,8,12.74,19.52,136,49.75,22.2
115,descending_triangle,3,8.67,15.58,146,40.0,8.3
116,double_top,6,8.7,8.51,167,27.0,26.1
116,double_bottom,5,6.8,7.12,168,28.4,21.7
116,head_and_shoulders,3,12.42,17.82,154,49.0,13.0
116,inv_head_and_shoulders,2,6.25,10.47,160,50.5,8.7
116,ascending_triangle,4,12.21,18.74,147,45.25,17.4
116,descending_triangle,3,8.14,17.57,157,66.67,13.0
117,double_top,10,12.16,11.8,69,50.0,27.8
117,double_bottom,13,11.67,10.61,73,45.46,36.1
117,head_and_shoulders,1,11.37,19.98,67,49.0,2.8
117,inv_head_and_shoulders,4,13.66,13.64,73,51.75,11.1
117,ascending_triangle,5,17.55,20.47,65,80.0,13.9
117,descending_triangle,3,14.34,18.55,67,80.0,8.3
118,double_top,6,12.26,11.96,80,36.17,15.8
118,double_bottom,18,11.33,10.97,84,33.06,47.4
118,head_and_shoulders,3,19.23,19.65,73,56.67,7.9
118,inv_head_and_shoulders,1,15.7,13.46,79,55.0,2.6
118,ascending_triangle,8,12.43,19.29,71,62.38,21.1
118,descending_triangle,2,19.92,20.33,72,66.0,5.3
119,double_top,9,12.64,13.3,63,41.56,32.1
119,double_bottom,10,13.1,11.67,74,41.4,35.7
119,head_and_shoulders,1,11.02,21.63,63,49.0,3.6
119,inv_head_and_shoulders,3,12.37,14.25,68,65.67,10.7
119,ascending_triangle,2,10.63,22.01,61,69.0,7.1
119,descending_triangle,3,21.28,20.83,61,90.0,10.7
120,double_top,8,12.65,12.72,68,39.38,21.1
120,double_bottom,15,12.26,11.44,73,39.93,39.5
120,head_and_shoulders,4,20.36,20.44,65,54.0,10.5
120,inv_head_and_shoulders,5,16.93,13.88,74,44.0,13.2
120,ascending_triangle,3,16.53,21.93,60,70.0,7.9
120,descending_triangle,3,25.13,19.09,61,80.0,7.9
121,double_top,12,14.18,13.82,60,41.75,33.3
121,double_bottom,8,12.82,12.04,64,33.12,22.2
121,head_and_shoulders,3,22.14,22.79,58,57.0,8.3
121,inv_head_and_shoulders,2,12.79,13.66,62,51.0,5.6
121,ascending_triangle,3,11.48,22.71,59,72.33,8.3
121,descending_triangle,8,22.46,20.18,53,74.5,22.2
122,double_top,6,13.5,13.3,60,38.33,17.1
122,double_bottom,11,11.04,11.73,57,35.82,31.4
122,head_and_shoulders,3,18.6,21.67,62,56.33,8.6
122,inv_head_and_shoulders,4,15.81,14.53,67,41.25,11.4
122,ascending_triangle,5,17.63,23.5,59,56.4,14.3
122,descending_triangle,6,22.02,18.81,59,66.67,17.1
123,double_top,7,16.11,15.53,51,52.14,25.0
123,double_bottom,9,15.43,14.03,53,47.44,32.1
123,head_and_shoulders,2,11.59,20.12,45,63.0,7.1
123,inv_head_and_shoulders,4,14.66,15.25,53,75.25,14.3
123,ascending_triangle,5,22.09,20.22,39,73.6,17.9
123,descending_triangle,1,26.39,21.08,45,80.0,3.6
124,double_top,12,16.06,15.35,52,37.75,32.4
124,double_bottom,11,14.93,14.37,53,35.73,29.7
124,head_and_shoulders,3,20.0,21.45,45,48.0,8.1
124,inv_head_and_shoulders,5,14.67,15.37,59,51.2,13.5
124,ascending_triangle,3,24.24,20.36,40,66.67,8.1
124,descending_triangle,3,30.77,21.2,44,77.67,8.1
125,double_top,7,16.32,17.04,38,53.86,29.2
125,double_bottom,9,18.55,15.59,50,38.0,37.5
125,head_and_shoulders,1,18.25,25.24,42,63.0,4.2
125,inv_head_and_shoulders,4,18.01,18.06,44,63.5,16.7
125,ascending_triangle,1,10.99,21.55,31,140.0,4.2
125,descending_triangle,2,33.61,23.25,34,92.0,8.3
126,double_top,3,17.48,17.11,41,36.0,11.1
126,double_bottom,12,16.92,16.02,48,43.33,44.4
126,head_and_shoulders,4,25.3,24.06,48,52.25,14.8
126,inv_head_and_shoulders,3,17.28,16.71,42,59.67,11.1
126,ascending_triangle,3,21.0,21.23,32,84.67,11.1
126,descending_triangle,2,24.85,23.92,34,70.0,7.4
127,double_top,5,19.69,19.78,35,50.2,18.5
127,double_bottom,13,17.24,16.96,40,60.08,48.1
127,head_and_shoulders,2,25.92,25.39,33,53.5,7.4
127,inv_head_and_shoulders,3,20.87,17.57,38,68.0,11.1
127,ascending_triangle,4,19.52,25.19,26,106.0,14.8
127,descending_triangle,0,0.0,25.64,27,0.0,0.0
128,double_top,7,19.2,19.6,37,58.14,26.9
128,double_bottom,7,16.88,17.02,43,48.86,26.9
128,head_and_shoulders,2,21.76,24.78,37,46.0,7.7
128,inv_head_and_shoulders,3,18.48,17.33,36,76.0,11.5
128,ascending_triangle,6,16.68,25.49,29,101.67,23.1
128,descending_triangle,1,22.15,22.6,28,106.0,3.8
129,double_top,7,21.63,20.69,31,64.43,46.7
129,double_bottom,5,18.49,20.33,38,53.6,33.3
129,head_and_shoulders,0,0.0,27.92,29,0.0,0.0
129,inv_head_and_shoulders,2,19.3,19.05,34,60.5,13.3
129,ascending_triangle,1,16.75,25.99,22,120.0,6.7
129,descending_triangle,0,0.0,26.05,24,0.0,0.0
130,double_top,6,20.98,20.77,31,61.5,33.3
130,double_bottom,7,21.86,20.38,41,43.29,38.9
130,head_and_shoulders,0,0.0,26.77,29,0.0,0.0
130,inv_head_and_shoulders,3,18.27,18.0,37,59.33,16.7
130,ascending_triangle,2,22.42,27.54,23,105.0,11.1
130,descending_triangle,0,0.0,25.21,25,0.0,0.0
131,double_top,6,24.22,22.27,26,89.83,40.0
131,double_bottom,7,19.91,21.84,31,71.29,46.7
131,head_and_shoulders,0,0.0,30.24,23,0.0,0.0
131,inv_head_and_shoulders,1,17.41,20.96,30,79.0,6.7
131,ascending_triangle,0,0.0,26.97,19,0.0,0.0
131,descending_triangle,1,33.89,21.19,17,100.0,6.7
132,double_top,6,22.5,23.78,27,59.67,26.1
132,double_bottom,9,20.42,21.85,36,62.33,39.1
132,head_and_shoulders,1,22.46,30.27,23,59.0,4.3
132,inv_head_and_shoulders,2,24.77,21.24,31,89.0,8.7
132,ascending_triangle,2,23.66,27.14,20,100.0,8.7
132,descending_triangle,3,21.29,23.12,22,100.0,13.0
133,double_top,2,24.27,25.87,23,56.0,16.7
133,double_bottom,6,24.59,23.22,24,78.5,50.0
133,head_and_shoulders,1,30.86,33.69,24,79.0,8.3
133,inv_head_and_shoulders,2,18.5,21.15,22,93.0,16.7
133,ascending_triangle,0,0.0,30.25,14,0.0,0.0
133,descending_triangle,1,15.89,22.91,12,146.0,8.3
134,double_top,6,26.0,24.98,28,59.17,35.3
134,double_bottom,6,21.87,24.14,28,55.17,35.3
134,head_and_shoulders,1,29.95,31.72,23,61.0,5.9
134,inv_head_and_shoulders,3,21.4,21.18,25,54.0,17.6
134,ascending_triangle,0,0.0,29.28,16,0.0,0.0
134,descending_triangle,1,15.89,23.21,15,146.0,5.9
135,double_top,2,25.05,27.33,22,70.0,22.2
135,double_bottom,3,22.26,25.32,24,86.33,33.3
135,head_and_shoulders,1,29.38,34.53,21,89.0,11.1
135,inv_head_and_shoulders,3,23.65,22.18,23,75.67,33.3
135,ascending_triangle,0,0.0,34.71,11,0.0,0.0
135,descending_triangle,0,0.0,21.69,12,0.0,0.0
136,double_top,6,24.73,24.62,20,64.5,40.0
136,double_bottom,4,23.98,25.54,28,54.0,26.7
136,head_and_shoulders,1,24.49,32.77,20,69.0,6.7
136,inv_head_and_shoulders,4,21.45,21.43,25,81.5,26.7
136,ascending_triangle,0,0.0,34.71,11,0.0,0.0
136,descending_triangle,0,0.0,21.66,13,0.0,0.0
137,double_top,3,24.68,28.2,18,68.33,37.5
137,double_bottom,4,24.91,26.91,18,82.75,50.0
137,head_and_shoulders,0,0.0,35.97,15,0.0,0.0
137,inv_head_and_shoulders,0,0.0,18.39,14,0.0,0.0
137,ascending_triangle,1,31.34,34.78,10,172.0,12.5
137,descending_triangle,0,0.0,27.84,11,0.0,0.0
138,double_top,3,30.52,26.57,15,66.67,20.0
138,double_bottom,6,22.74,26.63,26,77.83,40.0
138,head_and_shoulders,1,21.77,31.75,18,57.0,6.7
138,inv_head_and_shoulders,4,21.87,21.98,25,91.25,26.7
138,ascending_triangle,0,0.0,34.78,10,0.0,0.0
138,descending_triangle,1,37.1,27.84,11,130.0,6.7
139,double_top,3,31.69,30.49,17,70.0,37.5
139,double_bottom,3,27.8,27.29,19,130.67,37.5
139,head_and_shoulders,0,0.0,34.79,14,0.0,0.0
139,inv_head_and_shoulders,1,20.32,20.35,13,229.0,12.5
139,ascending_triangle,1,39.5,38.36,10,186.0,12.5
139,descending_triangle,0,0.0,30.0,11,0.0,0.0
140,double_top,3,32.14,30.32,17,51.33,25.0
140,double_bottom,6,30.96,28.21,24,61.0,50.0
140,head_and_shoulders,1,24.34,31.34,14,79.0,8.3
140,inv_head_and_shoulders,2,27.01,23.05,20,117.5,16.7
140,ascending_triangle,0,0.0,38.36,10,0.0,0.0
140,descending_triangle,0,0.0,30.75,10,0.0,0.0
141,double_top,3,34.16,32.64,12,115.67,33.3
141,double_bottom,5,24.33,29.32,17,108.2,55.6
141,head_and_shoulders,0,0.0,38.57,12,0.0,0.0
141,inv_head_and_shoulders,0,0.0,23.43,12,0.0,0.0
141,ascending_triangle,0,0.0,32.92,10,0.0,0.0
141,descending_triangle,1,29.19,18.41,8,200.0,11.1
142,double_top,3,31.69,32.55,14,115.0,30.0
142,double_bottom,4,29.04,29.78,15,77.5,40.0
142,head_and_shoulders,0,0.0,38.58,13,0.0,0.0
142,inv_head_and_shoulders,1,21.85,21.49,15,57.0,10.0
142,ascending_triangle,1,33.39,32.92,10,150.0,10.0
142,descending_triangle,1,17.8,18.41,8,150.0,10.0
143,double_top,2,37.23,37.33,11,80.0,28.6
143,double_bottom,4,31.69,32.34,16,123.0,57.1
143,head_and_shoulders,1,35.09,36.65,8,108.0,14.3
143,inv_head_and_shoulders,0,0.0,26.38,11,0.0,0.0
143,ascending_triangle,0,0.0,36.63,10,0.0,0.0
143,descending_triangle,0,0.0,18.72,6,0.0,0.0
144,double_top,1,34.49,37.38,10,68.0,20.0
144,double_bottom,3,30.76,32.12,13,84.67,60.0
144,head_and_shoulders,1,35.09,36.65,8,79.0,20.0
144,inv_head_and_shoulders,0,0.0,25.82,11,0.0,0.0
144,ascending_triangle,0,0.0,36.63,10,0.0,0.0
144,descending_triangle,0,0.0,18.72,6,0.0,0.0
145,double_top,2,38.06,38.84,10,133.5,28.6
145,double_bottom,4,31.25,30.98,12,91.0,57.1
145,head_and_shoulders,1,33.38,23.54,5,82.0,14.3
145,inv_head_and_shoulders,0,0.0,26.97,10,0.0,0.0
145,ascending_triangle,0,0.0,35.16,9,0.0,0.0
145,descending_triangle,0,0.0,16.85,4,0.0,0.0
146,double_top,1,39.63,8.11,4,123.0,16.7
146,double_bottom,4,33.22,22.97,9,100.75,66.7
146,head_and_shoulders,0,0.0,24.02,3,0.0,0.0
146,inv_head_and_shoulders,1,29.49,28.26,10,112.0,16.7
146,ascending_triangle,0,0.0,37.14,8,0.0,0.0
146,descending_triangle,0,0.0,18.7,3,0.0,0.0
147,double_top,0,0.0,0.0,0,0.0,0.0
147,double_bottom,2,36.1,21.79,5,109.0,66.7
147,head_and_shoulders,0,0.0,0.0,0,0.0,0.0
147,inv_head_and_shoulders,1,29.58,34.47,10,219.0,33.3
147,ascending_triangle,0,0.0,17.3,6,0.0,0.0
147,descending_triangle,0,0.0,33.69,1,0.0,0.0
148,double_top,11,7.45,8.59,254,25.0,18.3
148,double_bottom,6,7.27,7.32,246,25.67,10.0
148,head_and_shoulders,5,11.8,18.54,232,51.4,8.3
148,inv_head_and_shoulders,4,9.41,10.05,234,42.25,6.7
148,ascending_triangle,23,10.0,17.85,232,55.48,38.3
148,descending_triangle,11,13.89,17.81,236,41.09,18.3
149,double_top,21,11.72,11.74,132,35.95,36.2
149,double_bottom,13,11.44,11.17,125,30.0,22.4
149,head_and_shoulders,7,18.16,19.1,119,51.29,12.1
149,inv_head_and_shoulders,2,17.28,13.27,120,50.0,3.4
149,ascending_triangle,11,13.1,17.56,112,59.64,19.0
149,descending_triangle,4,24.9,21.73,116,59.0,6.9
150,double_top,25,12.19,12.71,99,38.36,43.1
150,double_bottom,10,12.36,12.32,106,35.7,17.2
150,head_and_shoulders,4,18.86,21.69,98,50.0,6.9
150,inv_head_and_shoulders,6,14.84,13.47,114,43.33,10.3
150,ascending_triangle,7,16.95,20.46,99,69.29,12.1
150,descending_triangle,6,19.53,21.62,91,70.0,10.3
151,double_top,18,13.41,13.27,94,39.44,38.3
151,double_bottom,9,13.55,13.03,95,39.89,19.1
151,head_and_shoulders,4,22.46,21.63,92,56.5,8.5
151,inv_head_and_shoulders,8,16.6,14.71,99,44.88,17.0
151,ascending_triangle,6,13.28,19.67,94,84.17,12.8
151,descending_triangle,2,18.93,22.12,76,66.0,4.3
152,double_top,16,13.56,13.17,104,32.44,31.4
152,double_bottom,9,12.27,12.86,100,32.0,17.6
152,head_and_shoulders,6,20.34,21.15,93,53.0,11.8
152,inv_head_and_shoulders,6,15.51,14.56,106,44.33,11.8
152,ascending_triangle,10,15.32,20.42,95,55.3,19.6
152,descending_triangle,4,23.35,20.7,85,58.0,7.8
153,double_top,17,13.82,13.25,111,34.59,28.3
153,double_bottom,15,12.17,12.81,100,33.8,25.0
153,head_and_shoulders,5,18.85,21.16,99,50.2,8.3
153,inv_head_and_shoulders,8,16.23,14.95,106,40.5,13.3
153,ascending_triangle,10,16.69,19.4,98,57.6,16.7
153,descending_triangle,5,22.5,21.27,86,42.0,8.3
154,double_top,12,15.98,14.89,80,45.83,27.3
154,double_bottom,14,14.76,14.62,78,41.71,31.8
154,head_and_shoulders,4,20.93,21.62,80,55.0,9.1
154,inv_head_and_shoulders,6,18.84,15.84,83,52.67,13.6
154,ascending_triangle,6,16.89,20.4,68,93.33,13.6
154,descending_triangle,2,22.63,22.43,65,100.0,4.5
