,0
0,0.324
1,0.638
2,0.734
3,0.745
4,1.0
5,0.426
6,0.452
7,0.559
8,0.793
9,0.729
10,0.984
11,0.766
12,0.676
13,0.149
14,0.128
15,0.388
16,0.106
17,0.431
18,0.0
19,0.207
