,0
0,0.0
1,0.271
2,0.419
3,0.835
4,0.836
5,1.0
6,0.675
7,0.793
8,0.666
9,0.676
10,0.749
11,0.462
12,0.529
13,0.514
14,0.329
15,0.328
16,0.591
17,0.43
18,0.67
19,0.646
20,0.841
21,0.654
22,0.519
23,0.488
