,0
0,0.0
1,0.308
2,0.419
3,0.473
4,0.523
5,0.945
6,0.505
7,0.679
8,0.274
9,0.374
10,0.001
11,0.22
12,0.477
13,0.52
14,0.618
15,0.621
16,1.0
17,0.761
18,0.659
