,0
0,0.207
1,0.111
2,0.0
3,0.324
4,0.186
5,0.655
6,0.613
7,0.737
8,0.83
9,0.592
10,0.523
11,0.459
12,0.748
13,0.676
14,0.719
15,0.772
16,0.761
17,0.87
18,0.971
19,1.0
20,0.886
21,0.732
22,0.724
23,0.427
24,0.462
25,0.435
26,0.7
27,0.743
28,0.459
29,0.324
30,0.528
31,0.31
32,0.231
33,0.138
