,0
0,0.58
1,0.585
2,0.237
3,0.0
4,0.58
5,0.382
6,0.779
7,0.583
8,0.321
9,0.305
10,0.514
11,0.316
12,0.242
13,0.224
14,0.163
15,0.45
16,0.331
17,0.712
18,0.84
19,1.0
20,0.954
21,0.672
22,0.804
23,0.639
24,0.308
25,0.377
26,0.15
27,0.048
28,0.402
29,0.529
30,0.328
31,0.621
32,0.575
33,0.417
34,0.461
35,0.499
36,0.394
37,0.481
38,0.046
