,0
0,0.148
1,0.125
2,0.053
3,0.025
4,0.0
5,0.082
6,0.204
7,0.325
8,0.417
9,0.537
10,0.61
11,0.697
12,0.726
13,0.79
14,0.77
15,0.71
16,0.681
17,0.632
18,0.645
19,0.638
20,0.723
21,0.851
22,0.904
23,0.905
24,0.928
25,0.961
26,0.992
27,0.929
28,0.918
29,0.955
30,0.968
31,1.0
32,0.966
33,0.944
34,0.764
35,0.592
36,0.463
37,0.456
38,0.445
39,0.399
