,0
0,0.273
1,0.273
2,0.636
3,1.0
4,1.0
5,0.636
6,0.273
7,0.182
8,0.091
9,0.0
10,0.0
11,0.155
12,0.245
13,0.336
14,0.273
15,0.364
16,0.455
17,0.545
18,0.545
19,0.545
