,0
15,0.573
16,0.302
17,0.285
18,0.369
19,0.362
20,0.23
21,0.273
22,0.223
23,0.261
24,0.273
25,0.3
26,0.218
27,0.235
28,0.336
29,0.374
30,0.283
31,0.345
32,0.269
33,0.261
34,0.247
35,0.048
36,0.165
37,0.026
38,0.094
39,0.106
40,0.103
41,0.163
42,0.276
43,0.18
44,0.204
45,0.237
46,0.261
47,0.285
48,0.249
49,0.137
50,0.06
51,0.0
52,0.12
53,0.173
54,0.122
55,0.132
56,0.086
57,0.082
58,0.161
59,0.139
60,0.012
61,0.053
62,0.089
63,0.086
64,0.125
