,0
0,0.234
1,0.332
2,0.383
3,0.394
4,0.362
5,0.253
6,0.064
7,0.053
8,0.0
9,0.122
10,0.287
11,0.457
12,0.436
13,0.359
14,0.367
15,0.184
16,0.165
17,0.316
18,0.399
19,0.404
20,0.564
21,0.551
22,0.505
23,0.723
24,0.705
25,0.59
26,0.676
27,0.636
28,0.548
29,0.449
30,0.513
31,0.54
32,0.888
33,0.915
34,0.878
35,1.0
36,0.923
37,0.883
38,0.912
39,0.912
40,0.899
41,0.699
42,0.636
