,0
0,0.305
1,0.174
2,0.0
3,0.018
4,0.143
5,0.147
6,0.178
7,0.139
8,0.252
9,0.17
10,0.307
11,0.325
12,0.422
13,0.381
14,0.361
15,0.329
16,0.404
17,0.396
18,0.426
19,0.433
20,0.502
21,0.694
22,0.705
23,0.65
24,0.665
25,0.677
26,0.715
27,0.549
28,0.569
29,0.592
30,0.734
31,0.682
32,0.531
33,0.563
34,0.669
35,0.658
36,0.712
37,0.701
38,0.69
39,0.988
40,0.98
41,1.0
42,0.982
43,0.941
44,0.915
45,0.862
46,0.907
47,0.878
48,0.858
